// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43442	-9.703462	0.909949	-0.575960	0.684183	0.018881	0.727809	0.042806
43443	-9.710405	0.910351	-0.549346	0.684142	0.018924	0.727858	0.042602
43444	-9.709673	0.923233	-0.597464	0.684114	0.018965	0.727894	0.042403
43445	-9.719950	0.924164	-0.616798	0.684095	0.018957	0.727922	0.042244
43446	-9.734508	0.911242	-0.575522	0.684070	0.018908	0.727953	0.042125
43447	-9.717896	0.904734	-0.466615	0.684060	0.018837	0.727971	0.042020
43448	-9.693285	0.834281	-0.517488	0.684032	0.018787	0.728005	0.041898
43449	-9.718523	0.885150	-0.545000	0.683968	0.018817	0.728077	0.041691
43450	-9.711647	0.880819	-0.576058	0.683907	0.018752	0.728142	0.041579
43451	-9.717000	0.834395	-0.606781	0.683854	0.018669	0.728200	0.041485
43452	-9.734749	0.822146	-0.612704	0.683801	0.018626	0.728258	0.041354
43453	-9.746967	0.853900	-0.650525	0.683772	0.018617	0.728295	0.041189
43454	-9.717700	0.889145	-0.662865	0.683750	0.018551	0.728323	0.041085
43455	-9.719845	0.842348	-0.645866	0.683755	0.018437	0.728322	0.041061
43456	-9.736472	0.860918	-0.621660	0.683771	0.018373	0.728313	0.040986
43457	-9.730768	0.842799	-0.543838	0.683774	0.018319	0.728317	0.040897
43458	-9.713726	0.836421	-0.555207	0.683764	0.018303	0.728331	0.040803
43459	-9.689963	0.828565	-0.534899	0.683749	0.018241	0.728350	0.040762
43460	-9.703600	0.831577	-0.539929	0.683719	0.018152	0.728380	0.040758
43461	-9.702989	0.846045	-0.527493	0.683675	0.018090	0.728423	0.040767
43462	-9.709567	0.847483	-0.561486	0.683631	0.018012	0.728464	0.040807
43463	-9.727152	0.837202	-0.567161	0.683564	0.017937	0.728526	0.040835
43464	-9.716893	0.834124	-0.551737	0.683493	0.017920	0.728596	0.040808
43465	-9.715826	0.848791	-0.600638	0.683426	0.017947	0.728659	0.040773
43466	-9.722840	0.835629	-0.649211	0.683366	0.017956	0.728716	0.040768
43467	-9.736679	0.840410	-0.594628	0.683315	0.017953	0.728762	0.040802
43468	-9.697612	0.860173	-0.603702	0.683263	0.017929	0.728810	0.040821
43469	-9.718642	0.851500	-0.595347	0.683205	0.017905	0.728863	0.040853
43470	-9.732090	0.855861	-0.601310	0.683132	0.017860	0.728930	0.040897
43471	-9.710692	0.865430	-0.614214	0.683071	0.017831	0.728986	0.040940
43472	-9.713995	0.867077	-0.602709	0.682989	0.017776	0.729061	0.041000
43473	-9.711813	0.836593	-0.587481	0.682925	0.017731	0.729119	0.041044
43474	-9.724163	0.871264	-0.565597	0.682852	0.017741	0.729188	0.041041
43475	-9.699187	0.879733	-0.593313	0.682761	0.017692	0.729271	0.041092
43476	-9.730265	0.873908	-0.603817	0.682662	0.017638	0.729361	0.041142
43477	-9.727002	0.858158	-0.635332	0.682561	0.017524	0.729453	0.041256
43478	-9.740886	0.847430	-0.656359	0.682466	0.017439	0.729539	0.041344
43479	-9.737408	0.907677	-0.723387	0.682399	0.017321	0.729598	0.041450
43480	-9.719270	0.856964	-0.671820	0.682353	0.017162	0.729637	0.041586
43481	-9.739752	0.847715	-0.723503	0.682308	0.017075	0.729677	0.041667
43482	-9.733576	0.922101	-0.668296	0.682293	0.017019	0.729693	0.041658
43483	-9.723114	0.842223	-0.675864	0.682297	0.016913	0.729690	0.041685
43484	-9.712599	0.853560	-0.644466	0.682301	0.016889	0.729690	0.041614
43485	-9.718141	0.884710	-0.648581	0.682326	0.016866	0.729670	0.041564
43486	-9.745938	0.876574	-0.670275	0.682356	0.016786	0.729644	0.041563
43487	-9.717181	0.897656	-0.694661	0.682395	0.016629	0.729609	0.041598
43488	-9.760328	0.863129	-0.687018	0.682465	0.016423	0.729543	0.041692
43489	-9.754431	0.829414	-0.742019	0.682581	0.016249	0.729437	0.041712
43490	-9.724933	0.880237	-0.735605	0.682740	0.016130	0.729292	0.041708
43491	-9.804057	0.885853	-0.782197	0.682946	0.015963	0.729103	0.041693
43492	-9.756207	0.885147	-0.779829	0.683205	0.015781	0.728864	0.041712
43493	-9.735775	0.816248	-0.747561	0.683520	0.015589	0.728570	0.041751
43494	-9.751718	0.788192	-0.710763	0.683890	0.015451	0.728227	0.041735
43495	-9.749005	0.876560	-0.676414	0.684294	0.015303	0.727850	0.041728
43496	-9.744354	0.842503	-0.662043	0.684738	0.015077	0.727434	0.041797
43497	-9.749355	0.826272	-0.650426	0.685210	0.014890	0.726992	0.041797
43498	-9.746144	0.761544	-0.602250	0.685737	0.014846	0.726505	0.041649
