// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43442	-9.609447	0.323048	-1.408096	-0.654912	-0.056189	-0.752763	0.035781
43443	-9.634277	0.327198	-1.487649	-0.654778	-0.056210	-0.752874	0.035876
43444	-9.608755	0.332040	-1.457112	-0.654655	-0.056290	-0.752967	0.036042
43445	-9.656795	0.284714	-1.400097	-0.654534	-0.056408	-0.753055	0.036226
43446	-9.657770	0.300074	-1.298678	-0.654415	-0.056547	-0.753135	0.036479
43447	-9.667297	0.334361	-1.388862	-0.654290	-0.056507	-0.753244	0.036523
43448	-9.680965	0.288963	-1.452708	-0.654206	-0.056342	-0.753333	0.036479
43449	-9.637469	0.270382	-1.439901	-0.654194	-0.056244	-0.753349	0.036484
43450	-9.676257	0.193067	-1.313885	-0.654201	-0.056252	-0.753338	0.036602
43451	-9.601851	0.229379	-1.356973	-0.654232	-0.056234	-0.753307	0.036697
43452	-9.599366	0.202258	-1.499756	-0.654225	-0.056133	-0.753321	0.036700
43453	-9.567387	0.240129	-1.520668	-0.654197	-0.056018	-0.753352	0.036733
43454	-9.584608	0.239182	-1.445515	-0.654113	-0.056005	-0.753419	0.036855
43455	-9.564944	0.183051	-1.336717	-0.654010	-0.056022	-0.753501	0.036992
43456	-9.640825	0.189761	-1.381059	-0.653859	-0.055978	-0.753631	0.037073
43457	-9.674408	0.194676	-1.393910	-0.653759	-0.055971	-0.753719	0.037077
43458	-9.667522	0.232163	-1.416745	-0.653682	-0.055959	-0.753785	0.037102
43459	-9.650156	0.225989	-1.388954	-0.653608	-0.056005	-0.753840	0.037220
43460	-9.616868	0.228820	-1.313923	-0.653527	-0.055975	-0.753910	0.037275
43461	-9.639860	0.198571	-1.349524	-0.653463	-0.055874	-0.753974	0.037252
43462	-9.638725	0.190522	-1.387981	-0.653424	-0.055824	-0.754012	0.037239
43463	-9.646032	0.192311	-1.488327	-0.653413	-0.055750	-0.754029	0.037208
43464	-9.612425	0.197031	-1.466808	-0.653370	-0.055861	-0.754052	0.037313
43465	-9.614411	0.214143	-1.363019	-0.653359	-0.055927	-0.754052	0.037405
43466	-9.586839	0.187752	-1.396742	-0.653315	-0.055918	-0.754092	0.037389
43467	-9.629475	0.202315	-1.416142	-0.653218	-0.055930	-0.754175	0.037391
43468	-9.620798	0.220713	-1.490063	-0.653149	-0.055905	-0.754238	0.037366
43469	-9.607014	0.276585	-1.473089	-0.653069	-0.055931	-0.754304	0.037384
43470	-9.646719	0.229244	-1.426913	-0.653012	-0.056008	-0.754346	0.037424
43471	-9.638721	0.239973	-1.424833	-0.653041	-0.055981	-0.754324	0.037395
43472	-9.628241	0.202962	-1.395654	-0.653022	-0.056028	-0.754336	0.037422
43473	-9.646764	0.232373	-1.397532	-0.653009	-0.056103	-0.754337	0.037498
43474	-9.648266	0.280110	-1.481518	-0.652965	-0.056027	-0.754387	0.037383
43475	-9.642436	0.324867	-1.467472	-0.652956	-0.056004	-0.754399	0.037335
43476	-9.597783	0.280814	-1.429937	-0.652978	-0.055943	-0.754388	0.037269
43477	-9.628517	0.239949	-1.467808	-0.652976	-0.055881	-0.754397	0.037217
43478	-9.628573	0.253005	-1.508542	-0.652980	-0.055831	-0.754399	0.037175
43479	-9.604028	0.259789	-1.473771	-0.653042	-0.055760	-0.754355	0.037093
43480	-9.571642	0.271226	-1.415388	-0.653040	-0.055713	-0.754362	0.037059
43481	-9.558750	0.236128	-1.551596	-0.652964	-0.055673	-0.754428	0.037090
43482	-9.589448	0.179301	-1.498740	-0.652815	-0.055757	-0.754547	0.037180
43483	-9.600469	0.211717	-1.425680	-0.652642	-0.055881	-0.754679	0.037343
43484	-9.629708	0.282332	-1.426733	-0.652495	-0.056018	-0.754788	0.037511
43485	-9.612147	0.319453	-1.571762	-0.652388	-0.056066	-0.754872	0.037607
43486	-9.632200	0.353162	-1.486436	-0.652231	-0.056032	-0.755008	0.037651
43487	-9.594707	0.295740	-1.457072	-0.652066	-0.056003	-0.755149	0.037716
43488	-9.579235	0.217586	-1.534992	-0.651832	-0.055987	-0.755347	0.037820
43489	-9.578102	0.207228	-1.522618	-0.651632	-0.055964	-0.755516	0.037933
43490	-9.525150	0.208122	-1.584658	-0.651322	-0.055910	-0.755786	0.037962
43491	-9.600570	0.220965	-1.600760	-0.650909	-0.055973	-0.756132	0.038062
43492	-9.516122	0.233937	-1.552857	-0.650426	-0.056054	-0.756533	0.038220
43493	-9.501197	0.181862	-1.607230	-0.649834	-0.056208	-0.757019	0.038450
43494	-9.528974	0.110423	-1.582597	-0.649193	-0.056352	-0.757550	0.038614
43495	-9.571810	0.128507	-1.527245	-0.648510	-0.056502	-0.758114	0.038809
43496	-9.562003	0.178569	-1.604523	-0.647773	-0.056659	-0.758724	0.038963
43497	-9.524117	0.182524	-1.655548	-0.646960	-0.056793	-0.759398	0.039138
43498	-9.516474	0.244198	-1.665924	-0.646047	-0.056999	-0.760144	0.039454
43499	-9.545663	0.157099	-1.555619	-0.645068	-0.057282	-0.760934	0.039821
43500	-9.586954	0.074876	-1.587786	-0.644067	-0.057608	-0.761736	0.040221
43501	-9.581546	0.091072	-1.672463	-0.643069	-0.057992	-0.762526	0.040663
43502	-9.608293	0.186956	-1.718700	-0.642094	-0.058380	-0.763298	0.041034
43503	-9.526580	0.260748	-1.693085	-0.641139	-0.058743	-0.764051	0.041426
43504	-9.556776	0.256502	-1.707397	-0.640226	-0.059172	-0.764758	0.041888
43505	-9.685354	0.271012	-1.651502	-0.639348	-0.059598	-0.765436	0.042300
43506	-9.766206	0.364266	-1.643270	-0.638552	-0.059900	-0.766062	0.042570
43507	-9.815098	0.405721	-1.693910	-0.637890	-0.060114	-0.766587	0.042741
43508	-9.791175	0.493114	-1.743641	-0.637468	-0.060202	-0.766926	0.042835
43509	-9.826099	0.504283	-1.727147	-0.637342	-0.060210	-0.767026	0.042900
43510	-9.782158	0.434147	-1.816289	-0.637491	-0.059989	-0.766924	0.042820
43511	-9.693651	0.380415	-1.827316	-0.637751	-0.059555	-0.766751	0.042663
43512	-9.624717	0.257047	-1.861037	-0.638076	-0.058913	-0.766549	0.042305
43513	-9.580538	0.205639	-1.847960	-0.638468	-0.058131	-0.766313	0.041757
43514	-9.522943	0.133639	-1.895958	-0.638900	-0.057329	-0.766047	0.041135
43515	-9.535813	0.016816	-1.994776	-0.639364	-0.056486	-0.765759	0.040457
43516	-9.489189	-0.107825	-1.930935	-0.639709	-0.055907	-0.765533	0.040067
43517	-9.476462	-0.134424	-1.835148	-0.639966	-0.055493	-0.765359	0.039878
43518	-9.380574	-0.085880	-1.645744	-0.640144	-0.055304	-0.765225	0.039843
