// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
40913	-0.409120	0.594654	9.714090	-0.632366	-0.049035	-0.008311	0.773072
40914	-0.646096	0.609842	9.878517	-0.632908	-0.049825	-0.007854	0.772582
40915	-0.786915	0.544028	9.902202	-0.633535	-0.050336	-0.007657	0.772037
40916	-0.902021	0.456130	9.651926	-0.634207	-0.050809	-0.007640	0.771454
40917	-1.010688	0.353512	9.538621	-0.634698	-0.051461	-0.007418	0.771009
40918	-1.055940	0.389352	9.497773	-0.634940	-0.052355	-0.006954	0.770754
40919	-0.991493	0.534381	9.641889	-0.634995	-0.053532	-0.006191	0.770634
40920	-0.918292	0.736927	9.631206	-0.635065	-0.054627	-0.005583	0.770505
40921	-1.022588	0.553763	9.746835	-0.635111	-0.055419	-0.005368	0.770412
40922	-1.060121	0.518116	9.879743	-0.635028	-0.055853	-0.005513	0.770448
40923	-1.034373	0.371065	9.922877	-0.634900	-0.056004	-0.005992	0.770539
40924	-1.055120	0.404159	9.867270	-0.634776	-0.056217	-0.006218	0.770623
40925	-1.011813	0.457045	9.760482	-0.634547	-0.056472	-0.006395	0.770792
40926	-1.007832	0.370280	9.726545	-0.634236	-0.056829	-0.006507	0.771021
40927	-1.090808	0.461397	9.777168	-0.633896	-0.057321	-0.006354	0.771265
40928	-1.003351	0.521862	9.822804	-0.633591	-0.057724	-0.006098	0.771487
40929	-1.123005	0.516584	9.773978	-0.633316	-0.058241	-0.005732	0.771677
40930	-0.998071	0.522260	9.843451	-0.633016	-0.058605	-0.005296	0.771899
40931	-1.065952	0.547290	9.848706	-0.632725	-0.059019	-0.004897	0.772109
40932	-0.943690	0.636315	9.792848	-0.632487	-0.059184	-0.004829	0.772292
40933	-1.055276	0.680270	9.873249	-0.632197	-0.059344	-0.004852	0.772516
40934	-0.982424	0.543851	9.734211	-0.631882	-0.059449	-0.004768	0.772767
40935	-0.977138	0.522996	9.715400	-0.631549	-0.059740	-0.004431	0.773018
40936	-0.968890	0.529520	9.724693	-0.631243	-0.060281	-0.003926	0.773229
40937	-0.988898	0.654150	9.838173	-0.631020	-0.060710	-0.003417	0.773380
40938	-0.917533	0.744609	9.850971	-0.630859	-0.060990	-0.003065	0.773491
40939	-0.885091	0.778544	9.832805	-0.630756	-0.061127	-0.002950	0.773565
40940	-0.919920	0.648698	9.779673	-0.630701	-0.061195	-0.002847	0.773604
40941	-0.927227	0.660024	9.789772	-0.630620	-0.061364	-0.002672	0.773657
40942	-0.925060	0.708200	9.720887	-0.630493	-0.061730	-0.002164	0.773733
40943	-0.847445	0.822665	9.782153	-0.630397	-0.062017	-0.001815	0.773790
40944	-0.881717	0.852220	9.782209	-0.630382	-0.062101	-0.001846	0.773795
40945	-0.954169	0.672011	9.718865	-0.630366	-0.062274	-0.001773	0.773794
40946	-0.968733	0.639470	9.756374	-0.630278	-0.062444	-0.001559	0.773852
40947	-0.880168	0.746229	9.764351	-0.630250	-0.062505	-0.001473	0.773871
40948	-0.889965	0.737711	9.682458	-0.630266	-0.062625	-0.001453	0.773848
40949	-0.929787	0.760974	9.641637	-0.630194	-0.062903	-0.001287	0.773884
40950	-0.961693	0.691591	9.696368	-0.630044	-0.063247	-0.001008	0.773979
40951	-0.970863	0.722665	9.777516	-0.629832	-0.063526	-0.000760	0.774129
40952	-0.971498	0.676774	9.878370	-0.629626	-0.063818	-0.000587	0.774272
40953	-0.927952	0.922489	9.693317	-0.629508	-0.063987	-0.000439	0.774355
40954	-0.893647	1.027180	9.685787	-0.629419	-0.064103	-0.000414	0.774417
40955	-0.884623	1.007566	9.708222	-0.629347	-0.064179	-0.000424	0.774469
40956	-1.005334	0.760739	9.597083	-0.629316	-0.064357	-0.000291	0.774480
40957	-1.039612	0.686296	9.695497	-0.629269	-0.064744	0.000189	0.774486
40958	-1.040092	0.979163	9.782551	-0.629186	-0.065243	0.000940	0.774511
40959	-0.929704	0.988630	9.780221	-0.629121	-0.065775	0.001468	0.774518
40960	-0.926749	0.971172	9.824668	-0.629121	-0.066113	0.001805	0.774488
40961	-0.935562	1.026052	9.660294	-0.629093	-0.066582	0.002303	0.774470
40962	-0.958875	1.027199	9.610401	-0.629057	-0.067077	0.002848	0.774455
40963	-0.990110	0.876866	9.604250	-0.628948	-0.067548	0.003260	0.774500
40964	-0.998332	0.950085	9.615564	-0.628804	-0.067968	0.003550	0.774579
40965	-0.893599	0.948462	9.593500	-0.628630	-0.068339	0.003700	0.774687
40966	-0.957744	0.979472	9.510923	-0.628440	-0.068775	0.003738	0.774803
40967	-1.009246	1.044252	9.474054	-0.628242	-0.069071	0.003544	0.774938
40968	-0.996535	0.882732	9.463498	-0.627933	-0.069649	0.003478	0.775137
40969	-0.938702	0.788490	9.480234	-0.627388	-0.070288	0.003427	0.775521
40970	-0.907475	0.872143	9.472811	-0.626732	-0.071036	0.003228	0.775984
40971	-0.808202	1.195401	9.379102	-0.625930	-0.071882	0.002842	0.776554
40972	-0.836671	1.112610	9.242850	-0.624950	-0.072668	0.001713	0.777273
40973	-0.807381	0.828295	9.192619	-0.623540	-0.073608	0.000029	0.778319
40974	-0.835464	0.574537	9.056806	-0.621325	-0.074858	-0.002138	0.779966
40975	-0.815503	0.208230	8.782970	-0.617928	-0.076277	-0.005345	0.782508
40976	-0.879591	-0.342294	8.319228	-0.613365	-0.078344	-0.008918	0.785854
40977	-1.185024	-0.892907	8.049012	-0.607966	-0.081768	-0.012146	0.789648
40978	-1.425313	-0.609114	8.141050	-0.601838	-0.086641	-0.015069	0.793762
40979	-1.491261	0.304221	8.625264	-0.594517	-0.092054	-0.018565	0.798580
40980	-1.427735	0.725918	8.585101	-0.586147	-0.097066	-0.023544	0.804025
40981	-1.230301	0.566309	8.212548	-0.577527	-0.101795	-0.030523	0.809425
40982	-2.016036	0.323381	8.169822	-0.568938	-0.107324	-0.039461	0.814392
40983	-2.960268	0.015264	8.510384	-0.559882	-0.113147	-0.049281	0.819330
40984	-2.709656	0.105549	8.675119	-0.550135	-0.119538	-0.058137	0.824428
40985	-2.370563	1.032727	8.402392	-0.540072	-0.127337	-0.066154	0.829296
40986	-2.460107	1.890491	8.457525	-0.530782	-0.134444	-0.077002	0.833227
40987	-3.331357	1.039832	8.551974	-0.522066	-0.141916	-0.090344	0.836149
40988	-4.096972	0.047450	8.460682	-0.513685	-0.150018	-0.104607	0.838260
40989	-4.672785	-0.358229	8.533001	-0.504153	-0.159387	-0.117419	0.840618
40990	-4.068218	-0.154495	8.704496	-0.494364	-0.168129	-0.130470	0.842802
40991	-4.381689	-0.276141	8.899300	-0.484494	-0.177693	-0.144766	0.844236
40992	-5.049215	-0.803259	8.566529	-0.475388	-0.187382	-0.160281	0.844514
40993	-5.067237	-0.552297	7.262722	-0.466285	-0.198821	-0.174344	0.844188
40994	-4.882875	0.124789	6.508707	-0.458137	-0.210266	-0.189736	0.842555
40995	-5.191364	-0.477768	7.433080	-0.451260	-0.221348	-0.207170	0.839315
40996	-6.252756	-1.320272	8.542165	-0.444255	-0.232982	-0.222985	0.835843
40997	-6.656757	-2.154908	8.481705	-0.437387	-0.244854	-0.238172	0.831873
40998	-7.444551	-1.917707	7.981842	-0.430348	-0.257932	-0.251973	0.827515
40999	-7.298885	-0.198870	7.670053	-0.424478	-0.269747	-0.266288	0.822281
41000	-6.489947	0.362557	6.950414	-0.419672	-0.280659	-0.283940	0.815159
41001	-7.294147	0.691854	6.455616	-0.415451	-0.291511	-0.304662	0.805980
41002	-8.269483	-1.153520	6.581525	-0.413189	-0.301865	-0.328291	0.793963
41003	-8.351955	-2.969351	6.887575	-0.411868	-0.312130	-0.350598	0.781038
41004	-9.360859	-3.049394	6.968257	-0.411255	-0.321855	-0.370250	0.768241
41005	-8.689374	-1.529318	6.517528	-0.411550	-0.329598	-0.387620	0.756137
41006	-8.419265	-1.026601	6.018857	-0.412978	-0.334761	-0.406221	0.743215
41007	-8.866480	-1.242975	5.681883	-0.415567	-0.338547	-0.424802	0.729543
41008	-9.165113	-2.023268	5.345900	-0.420164	-0.340757	-0.442280	0.715357
41009	-9.788220	-1.825103	4.391927	-0.426306	-0.341991	-0.457227	0.701605
41010	-9.382901	-1.303244	3.313552	-0.434234	-0.342825	-0.470973	0.687093
41011	-9.755616	-2.141043	3.261430	-0.444126	-0.342983	-0.483654	0.671710
41012	-10.024784	-3.165734	3.449622	-0.455120	-0.342695	-0.493018	0.657540
41013	-10.176372	-2.415289	3.076402	-0.466987	-0.342494	-0.498960	0.644717
41014	-10.504998	-2.109183	2.672006	-0.480600	-0.341358	-0.504074	0.631195
41015	-11.011962	-2.968389	2.460064	-0.495122	-0.339816	-0.507464	0.617948
41016	-11.183400	-2.741851	1.836255	-0.510126	-0.338407	-0.507912	0.606035
41017	-10.944804	-2.621158	1.967255	-0.525877	-0.337012	-0.505842	0.594979
41018	-10.646112	-2.980276	2.222192	-0.541407	-0.335877	-0.501217	0.585531
41019	-10.300637	-2.426541	1.947014	-0.555645	-0.335869	-0.493741	0.578506
41020	-10.250968	-1.689296	1.592467	-0.569073	-0.336013	-0.485019	0.572720
41021	-10.390152	-0.729634	1.386425	-0.581483	-0.336432	-0.476254	0.567339
41022	-10.757135	-1.158724	1.751139	-0.593232	-0.337054	-0.467399	0.562145
41023	-10.464875	-0.554883	1.397996	-0.603581	-0.339005	-0.457311	0.558241
