// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
40913	-10.511990	0.212653	-2.244366	0.638696	0.085092	0.758968	-0.093779
40914	-9.643660	-1.265030	-3.247826	0.639296	0.085638	0.758345	-0.094234
40915	-9.256281	-1.306491	-2.636344	0.637696	0.087438	0.759201	-0.096498
40916	-9.782660	-0.457856	-1.811559	0.636378	0.089130	0.759798	-0.098927
40917	-9.778205	-0.305787	-2.055187	0.635284	0.090222	0.760312	-0.100999
40918	-9.762034	0.313763	-1.774205	0.634583	0.090569	0.760653	-0.102513
40919	-9.513281	0.270828	-2.179024	0.634329	0.089933	0.760895	-0.102848
40920	-9.490302	0.092864	-2.036694	0.634185	0.089372	0.761077	-0.102877
40921	-9.623693	-0.427348	-1.865335	0.634046	0.089080	0.761245	-0.102745
40922	-9.719337	-0.635941	-1.695176	0.633825	0.089305	0.761379	-0.102917
40923	-9.826300	-0.773601	-1.457840	0.633498	0.090428	0.761392	-0.103855
40924	-9.765795	-0.498618	-1.398477	0.633161	0.091934	0.761293	-0.105298
40925	-9.713157	-0.195232	-1.636819	0.632984	0.093372	0.761048	-0.106859
40926	-9.571013	0.031714	-1.768121	0.632905	0.094121	0.760885	-0.107824
40927	-9.726601	0.193223	-1.587211	0.632846	0.094331	0.760839	-0.108308
40928	-9.716123	0.263600	-1.595408	0.633147	0.093662	0.760735	-0.107863
40929	-9.595454	0.029786	-1.747764	0.633513	0.092737	0.760651	-0.107104
40930	-9.688853	-0.301382	-1.720285	0.633872	0.091955	0.760542	-0.106427
40931	-9.726360	-0.648412	-1.786633	0.634522	0.091008	0.760236	-0.105551
40932	-9.788738	-0.934288	-1.407339	0.634727	0.090473	0.760201	-0.105026
40933	-9.695322	-0.899163	-1.477816	0.635285	0.090119	0.759822	-0.104695
40934	-9.606927	-0.787472	-1.811516	0.635743	0.090120	0.759442	-0.104678
40935	-9.616277	-0.553343	-2.065258	0.636113	0.090532	0.759033	-0.105039
40936	-9.573962	-0.500957	-2.005631	0.636393	0.090775	0.758752	-0.105161
40937	-9.543767	-0.372858	-1.867102	0.636744	0.090879	0.758437	-0.105220
40938	-9.518454	-0.403461	-1.971577	0.636879	0.090925	0.758317	-0.105232
40939	-9.624786	-0.417231	-1.960558	0.637148	0.090842	0.758121	-0.105083
40940	-9.539588	-0.688264	-2.170948	0.637263	0.090823	0.758050	-0.104916
40941	-9.672571	-0.669871	-1.673835	0.637138	0.091049	0.758097	-0.105133
40942	-9.562834	-0.775730	-1.997619	0.637226	0.090848	0.758065	-0.105014
40943	-9.635385	-0.666488	-1.862780	0.636966	0.090967	0.758236	-0.105247
40944	-9.510646	-0.557132	-1.939400	0.636850	0.090952	0.758323	-0.105336
40945	-9.569056	-0.425149	-1.832187	0.636371	0.091287	0.758628	-0.105748
40946	-9.626471	-0.273732	-1.734850	0.636071	0.091388	0.758847	-0.105898
40947	-9.624191	-0.353524	-1.886326	0.635753	0.091357	0.759101	-0.106005
40948	-9.600060	-0.344422	-1.833288	0.635324	0.091173	0.759489	-0.105962
40949	-9.551618	-0.472215	-1.789351	0.634831	0.090889	0.759953	-0.105836
40950	-9.613601	-0.438151	-1.652015	0.634318	0.090599	0.760420	-0.105797
40951	-9.558857	-0.422038	-1.807688	0.633845	0.090044	0.760912	-0.105567
40952	-9.659830	-0.467904	-1.822945	0.633153	0.089780	0.761512	-0.105621
40953	-9.592974	-0.578122	-1.900251	0.632508	0.089428	0.762079	-0.105693
40954	-9.629468	-0.600932	-1.584860	0.631704	0.089065	0.762792	-0.105668
40955	-9.494235	-0.526923	-1.786266	0.631161	0.088477	0.763347	-0.105403
40956	-9.652191	-0.450032	-1.719990	0.630256	0.088173	0.764126	-0.105423
40957	-9.645674	-0.398175	-1.763540	0.629417	0.087874	0.764861	-0.105362
40958	-9.772570	-0.553194	-1.604798	0.628668	0.087710	0.765475	-0.105509
40959	-9.640150	-0.508618	-1.648629	0.628246	0.087090	0.765932	-0.105215
40960	-9.667363	-0.427165	-1.492583	0.627712	0.086813	0.766398	-0.105238
40961	-9.721909	-0.368536	-1.488160	0.627442	0.086834	0.766592	-0.105416
40962	-9.746229	-0.237224	-1.612463	0.627227	0.087044	0.766710	-0.105663
40963	-9.692302	-0.253551	-1.744760	0.627072	0.086687	0.766947	-0.105161
40964	-9.599032	-0.367213	-1.721704	0.626922	0.086250	0.767173	-0.104765
40965	-9.579643	-0.417229	-1.767647	0.626819	0.085741	0.767364	-0.104399
40966	-9.544292	-0.460435	-1.908938	0.626618	0.085645	0.767530	-0.104461
40967	-9.718975	-0.575856	-1.790901	0.626362	0.085760	0.767695	-0.104689
40968	-9.749604	-0.670798	-1.782459	0.626186	0.085389	0.767916	-0.104427
40969	-9.695833	-0.671995	-1.603118	0.626054	0.085107	0.768078	-0.104255
40970	-9.562053	-0.695629	-1.891911	0.625967	0.084822	0.768215	-0.104007
40971	-9.667962	-0.592310	-1.715531	0.625794	0.084904	0.768322	-0.104181
40972	-9.687985	-0.593767	-1.720885	0.625752	0.085046	0.768321	-0.104334
40973	-9.813575	-0.576219	-1.541984	0.625857	0.085147	0.768236	-0.104239
40974	-9.855173	-0.610301	-1.294419	0.625988	0.085073	0.768212	-0.103691
40975	-9.766674	-0.660946	-1.438483	0.626683	0.084979	0.767750	-0.102993
40976	-9.626042	-0.650316	-1.653144	0.627314	0.084961	0.767342	-0.102198
40977	-9.494268	-0.768043	-1.804971	0.628012	0.085011	0.766883	-0.101307
40978	-9.375269	-0.815352	-1.892280	0.628467	0.085322	0.766569	-0.100602
40979	-9.468884	-0.671656	-1.727891	0.628775	0.085590	0.766380	-0.099886
40980	-9.462729	-0.467906	-2.171976	0.629160	0.085525	0.766198	-0.098912
40981	-9.559375	-0.317218	-2.237751	0.629167	0.085287	0.766376	-0.097684
40982	-9.565846	-0.659800	-2.112180	0.629134	0.084543	0.766713	-0.095890
40983	-9.411237	-1.006780	-2.140925	0.628776	0.083181	0.767441	-0.093572
40984	-9.531279	-1.001693	-1.990377	0.628245	0.082037	0.768227	-0.091683
40985	-9.493819	-0.895504	-2.154109	0.627375	0.081112	0.769244	-0.089922
40986	-9.712886	-0.724562	-2.044121	0.626302	0.080465	0.770354	-0.088464
40987	-9.685484	-0.683328	-2.019870	0.625316	0.079643	0.771439	-0.086717
40988	-9.621697	-0.602927	-1.907170	0.624341	0.078579	0.772556	-0.084746
40989	-9.548905	-0.702291	-2.076258	0.623418	0.077339	0.773675	-0.082439
40990	-9.592084	-0.814755	-2.014483	0.622182	0.076651	0.774936	-0.080552
40991	-9.396370	-0.807621	-2.048252	0.620705	0.075955	0.776385	-0.078630
40992	-9.604466	-0.634956	-1.844761	0.618812	0.075415	0.778113	-0.076970
40993	-9.558914	-0.564895	-1.813255	0.617001	0.074874	0.779781	-0.075143
40994	-9.559285	-0.630266	-1.667187	0.615164	0.074683	0.781391	-0.073644
40995	-9.581914	-0.428683	-1.715711	0.613634	0.074665	0.782730	-0.072198
40996	-9.656223	-0.193680	-1.813980	0.611950	0.074647	0.784190	-0.070644
40997	-9.632207	0.143147	-2.058023	0.610859	0.074456	0.785218	-0.068852
40998	-9.454418	-0.004369	-2.437878	0.609714	0.074468	0.786254	-0.067136
40999	-9.343975	-0.176195	-2.372393	0.608426	0.074578	0.787385	-0.065424
41000	-9.424908	-0.280970	-2.168275	0.607102	0.075113	0.788467	-0.064071
41001	-9.742632	-0.100624	-2.481545	0.605824	0.075507	0.789546	-0.062387
41002	-9.591830	0.112127	-2.288597	0.604585	0.076214	0.790568	-0.060590
41003	-9.616201	0.298073	-2.255720	0.604210	0.075965	0.791098	-0.057650
41004	-9.255695	0.415138	-3.113758	0.604238	0.075144	0.791385	-0.054412
41005	-9.044672	0.800140	-3.172259	0.604017	0.073969	0.791893	-0.050962
41006	-9.122762	0.666579	-3.520583	0.603966	0.071808	0.792391	-0.046751
41007	-9.091230	0.814124	-3.746647	0.604029	0.069214	0.792807	-0.042604
41008	-8.952024	0.885164	-3.724189	0.603774	0.066099	0.793511	-0.037794
41009	-9.221282	0.438245	-3.406249	0.603494	0.062775	0.794208	-0.032983
41010	-9.271642	0.136877	-2.875007	0.602738	0.060943	0.795027	-0.030431
41011	-9.411971	0.339443	-2.223498	0.601526	0.061162	0.795934	-0.030260
41012	-9.800586	0.099538	-1.589920	0.600506	0.063085	0.796491	-0.031857
41013	-9.886234	0.673594	-1.431151	0.599713	0.066126	0.796726	-0.034645
41014	-9.525212	1.152020	-1.947045	0.599375	0.070417	0.796435	-0.038500
41015	-9.400067	1.509649	-2.402333	0.599083	0.074921	0.796020	-0.042874
