// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43442	0.002324	0.053366	9.822514	0.999975	0.003380	-0.001391	-0.006067
43443	0.013319	0.056163	9.814087	0.999975	0.003380	-0.001393	-0.006074
43444	0.018039	0.072418	9.826100	0.999975	0.003378	-0.001395	-0.006079
43445	0.032033	0.060694	9.817645	0.999975	0.003379	-0.001405	-0.006082
43446	-0.006753	0.068128	9.842945	0.999975	0.003370	-0.001401	-0.006093
43447	0.010670	0.057116	9.814084	0.999975	0.003379	-0.001402	-0.006074
43448	0.023590	0.074920	9.838084	0.999975	0.003361	-0.001391	-0.006076
43449	0.025790	0.060708	9.838056	0.999975	0.003367	-0.001401	-0.006062
43450	0.028581	0.061833	9.817649	0.999975	0.003373	-0.001388	-0.006060
43451	0.007774	0.058159	9.814081	0.999975	0.003371	-0.001386	-0.006064
43452	0.011812	0.059252	9.846474	0.999975	0.003366	-0.001380	-0.006066
43453	0.016464	0.075388	9.858488	0.999975	0.003361	-0.001379	-0.006060
43454	0.004909	0.043664	9.834460	0.999975	0.003368	-0.001363	-0.006058
43455	0.009421	0.060058	9.846472	0.999975	0.003377	-0.001357	-0.006053
43456	0.032174	0.065233	9.829640	0.999975	0.003387	-0.001357	-0.006063
43457	0.012321	0.076629	9.805681	0.999975	0.003381	-0.001381	-0.006045
43458	0.022948	0.064102	9.817649	0.999975	0.003378	-0.001377	-0.006056
43459	0.015787	0.077876	9.838076	0.999975	0.003367	-0.001373	-0.006066
43460	0.010666	0.032335	9.793624	0.999975	0.003361	-0.001367	-0.006067
43461	0.011901	0.047860	9.826041	0.999975	0.003368	-0.001378	-0.006053
43462	0.019451	0.049945	9.838033	0.999975	0.003380	-0.001363	-0.006064
43463	0.008087	0.078073	9.805674	0.999975	0.003376	-0.001355	-0.006066
43464	0.014977	0.064858	9.838052	0.999975	0.003378	-0.001352	-0.006060
43465	0.017797	0.065937	9.817648	0.999975	0.003383	-0.001352	-0.006058
43466	0.025365	0.067845	9.829642	0.999975	0.003377	-0.001350	-0.006074
43467	-0.007059	0.061571	9.834461	0.999975	0.003369	-0.001349	-0.006079
43468	0.026795	0.053936	9.829627	0.999975	0.003386	-0.001333	-0.006081
43469	0.011346	0.066243	9.838048	0.999975	0.003375	-0.001336	-0.006084
43470	0.030731	0.070446	9.841640	0.999975	0.003376	-0.001335	-0.006085
43471	0.004586	0.050735	9.826033	0.999975	0.003382	-0.001316	-0.006089
43472	-0.006571	0.079042	9.793657	0.999975	0.003402	-0.001337	-0.006090
43473	0.018756	0.054715	9.797225	0.999975	0.003392	-0.001338	-0.006094
43474	0.022798	0.055845	9.829626	0.999975	0.003396	-0.001336	-0.006091
43475	-0.000723	0.066444	9.826038	0.999975	0.003394	-0.001340	-0.006104
43476	0.029732	0.058037	9.841626	0.999975	0.003396	-0.001334	-0.006105
43477	0.020751	0.056775	9.829625	0.999975	0.003406	-0.001335	-0.006116
43478	-0.003392	0.052241	9.846422	0.999975	0.003392	-0.001342	-0.006124
43479	0.023109	0.057882	9.809225	0.999975	0.003393	-0.001344	-0.006126
43480	0.018320	0.042442	9.850015	0.999974	0.003402	-0.001345	-0.006135
43481	0.015363	0.072147	9.829632	0.999974	0.003391	-0.001346	-0.006139
43482	0.006300	0.070605	9.817629	0.999975	0.003385	-0.001327	-0.006138
43483	0.021811	0.074062	9.841638	0.999975	0.003378	-0.001315	-0.006144
43484	-0.003650	0.069151	9.805624	0.999975	0.003368	-0.001317	-0.006125
43485	-0.001987	0.039814	9.826008	0.999975	0.003362	-0.001322	-0.006113
43486	0.017312	0.044192	9.829620	0.999975	0.003373	-0.001315	-0.006095
43487	0.017122	0.059834	9.809226	0.999975	0.003393	-0.001307	-0.006115
43488	0.018245	0.075639	9.841633	0.999975	0.003399	-0.001316	-0.006101
43489	0.009243	0.074046	9.829626	0.999975	0.003376	-0.001294	-0.006103
43490	0.022924	0.062205	9.821234	0.999975	0.003389	-0.001281	-0.006115
43491	0.033253	0.049938	9.833240	0.999975	0.003393	-0.001280	-0.006112
43492	0.021549	0.062911	9.821233	0.999975	0.003390	-0.001292	-0.006118
43493	0.024024	0.048681	9.821231	0.999975	0.003375	-0.001305	-0.006119
43494	-0.000122	0.044031	9.838004	0.999975	0.003373	-0.001300	-0.006130
43495	0.019826	0.063377	9.821233	0.999975	0.003372	-0.001307	-0.006123
43496	0.027415	0.065306	9.833244	0.999975	0.003375	-0.001311	-0.006120
43497	0.026726	0.065594	9.833244	0.999975	0.003375	-0.001312	-0.006105
43498	0.026735	0.080928	9.812848	0.999975	0.003376	-0.001313	-0.006106
43499	0.013651	0.063663	9.841627	0.999975	0.003369	-0.001310	-0.006106
43500	0.024574	0.066314	9.833245	0.999975	0.003376	-0.001300	-0.006105
43501	0.010270	0.048976	9.809219	0.999975	0.003380	-0.001301	-0.006102
43502	0.017189	0.036127	9.841630	0.999975	0.003406	-0.001304	-0.006101
43503	0.005353	0.049302	9.829610	0.999975	0.003405	-0.001296	-0.006113
43504	0.027665	0.039060	9.833252	0.999975	0.003382	-0.001310	-0.006113
43505	0.012825	0.066215	9.821226	0.999975	0.003390	-0.001285	-0.006112
43506	0.017307	0.082570	9.833236	0.999975	0.003389	-0.001295	-0.006118
43507	0.028398	0.085272	9.824858	0.999974	0.003389	-0.001381	-0.006140
