// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
39183	-4.809111	-2.954782	8.018767	0.952724	-0.168822	0.247648	0.049868
39184	-4.822365	-2.950524	8.075859	0.952728	-0.168773	0.247664	0.049878
39185	-4.827333	-2.917828	8.058500	0.952748	-0.168686	0.247649	0.049861
39186	-4.817455	-2.933936	8.061758	0.952753	-0.168651	0.247657	0.049846
39187	-4.815135	-2.933497	8.047441	0.952767	-0.168591	0.247648	0.049817
39188	-4.795418	-2.921873	8.036384	0.952780	-0.168532	0.247643	0.049810
39189	-4.788187	-2.922123	8.068350	0.952798	-0.168451	0.247635	0.049772
39190	-4.833720	-2.924992	8.059278	0.952819	-0.168380	0.247611	0.049732
39191	-4.806053	-2.929925	8.066041	0.952844	-0.168295	0.247576	0.049709
39192	-4.837345	-2.920975	8.074427	0.952859	-0.168225	0.247574	0.049676
39193	-4.820882	-2.923455	8.063517	0.952880	-0.168148	0.247554	0.049633
39194	-4.802762	-2.926296	8.112917	0.952889	-0.168101	0.247551	0.049641
39195	-4.818878	-2.906489	8.063649	0.952896	-0.168055	0.247552	0.049640
39196	-4.791803	-2.911970	8.069874	0.952903	-0.168027	0.247548	0.049637
39197	-4.806799	-2.922966	8.052268	0.952905	-0.168012	0.247551	0.049625
39198	-4.807935	-2.937385	8.037723	0.952908	-0.167992	0.247559	0.049598
39199	-4.819309	-2.919261	8.034256	0.952909	-0.167985	0.247557	0.049604
39200	-4.811989	-2.920080	8.066072	0.952930	-0.167923	0.247528	0.049567
39201	-4.806039	-2.905842	8.051712	0.952929	-0.167930	0.247530	0.049546
39202	-4.813173	-2.918720	8.065858	0.952938	-0.167891	0.247525	0.049529
39203	-4.827903	-2.929426	8.048513	0.952953	-0.167845	0.247504	0.049505
