// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
34999	-9.448788	-0.871060	-2.147927	0.606659	0.074944	0.782220	-0.120336
35000	-9.466827	-0.961275	-2.216730	0.606748	0.074460	0.782249	-0.119998
35001	-9.506956	-1.018887	-2.268159	0.606779	0.073964	0.782325	-0.119652
35002	-9.491818	-1.014038	-2.249124	0.606828	0.073435	0.782388	-0.119313
35003	-9.448302	-0.956334	-2.244631	0.606853	0.072941	0.782459	-0.119023
35004	-9.449472	-0.832899	-2.203686	0.606844	0.072458	0.782552	-0.118755
35005	-9.498801	-0.755592	-2.265019	0.606900	0.071902	0.782623	-0.118339
35006	-9.558510	-0.815709	-2.322451	0.607002	0.071369	0.782657	-0.117912
35007	-9.514491	-0.903945	-2.309181	0.607074	0.070750	0.782719	-0.117501
35008	-9.489769	-0.875497	-2.228097	0.607083	0.070191	0.782824	-0.117094
35009	-9.556708	-0.935884	-2.227352	0.607130	0.069563	0.782917	-0.116597
35010	-9.582878	-0.932229	-2.250714	0.607437	0.068644	0.782872	-0.115846
35011	-9.508476	-0.847658	-2.358268	0.607769	0.067639	0.782825	-0.115010
35012	-9.409252	-0.822834	-2.230427	0.608030	0.066794	0.782791	-0.114352
35013	-9.317876	-1.050169	-2.257223	0.608270	0.065992	0.782765	-0.113719
35014	-9.258140	-1.228889	-2.351009	0.608382	0.065234	0.782833	-0.113090
35015	-9.298346	-1.311115	-2.494904	0.608411	0.064469	0.782958	-0.112505
35016	-9.366901	-1.235285	-2.563770	0.608318	0.063663	0.783181	-0.111912
35017	-9.340784	-1.131067	-2.529068	0.608120	0.063052	0.783438	-0.111529
35018	-9.384732	-1.118079	-2.537535	0.607851	0.062765	0.783674	-0.111498
35019	-9.476073	-1.176602	-2.426288	0.607635	0.062888	0.783774	-0.111905
35020	-9.485479	-1.173415	-2.434529	0.607382	0.063093	0.783883	-0.112397
35021	-9.493272	-1.032911	-2.383375	0.607102	0.063371	0.783997	-0.112958
35022	-9.466160	-0.834297	-2.266051	0.606852	0.063641	0.784087	-0.113524
35023	-9.465137	-0.697109	-2.242412	0.606668	0.063578	0.784198	-0.113779
35024	-9.513920	-0.791930	-2.421354	0.606562	0.063257	0.784301	-0.113813
35025	-9.518070	-0.985397	-2.476873	0.606554	0.062640	0.784404	-0.113487
35026	-9.455596	-1.129280	-2.421336	0.606631	0.062126	0.784416	-0.113270
35027	-9.338701	-1.110849	-2.383420	0.606696	0.061864	0.784397	-0.113199
35028	-9.386910	-1.077480	-2.389184	0.606610	0.061822	0.784446	-0.113348
35029	-9.511027	-0.998813	-2.320205	0.606440	0.061735	0.784555	-0.113544
35030	-9.523884	-0.958968	-2.303639	0.606250	0.061388	0.784730	-0.113543
35031	-9.578567	-0.928372	-2.254733	0.606055	0.060751	0.784978	-0.113210
35032	-9.491971	-0.900621	-2.267488	0.605868	0.059846	0.785280	-0.112595
35033	-9.547783	-0.940941	-2.210592	0.605726	0.058977	0.785543	-0.111978
35034	-9.560591	-1.063172	-2.173482	0.605707	0.058110	0.785727	-0.111246
35035	-9.485551	-1.175565	-2.277660	0.605711	0.057349	0.785882	-0.110520
35036	-9.456336	-1.310656	-2.363865	0.605679	0.056664	0.786049	-0.109858
35037	-9.415721	-1.366642	-2.426113	0.605566	0.056035	0.786257	-0.109311
35038	-9.429594	-1.308274	-2.381939	0.605362	0.055582	0.786480	-0.109073
35039	-9.386919	-1.161909	-2.219529	0.605187	0.055203	0.786669	-0.108877
35040	-9.417342	-1.016755	-2.206279	0.604979	0.054910	0.786869	-0.108732
35041	-9.434510	-0.860380	-2.206215	0.604716	0.054666	0.787120	-0.108499
35042	-9.511628	-0.907842	-2.251066	0.604418	0.054441	0.787395	-0.108277
35043	-9.554792	-0.946449	-2.269009	0.604224	0.054119	0.787612	-0.107943
35044	-9.529078	-0.982499	-2.261946	0.604073	0.053695	0.787819	-0.107488
35045	-9.476076	-1.061080	-2.348696	0.603978	0.053329	0.787974	-0.107063
35046	-9.388408	-1.107065	-2.457004	0.603879	0.053254	0.788077	-0.106908
35047	-9.358905	-0.974837	-2.651547	0.603742	0.053494	0.788129	-0.107173
35048	-9.391362	-0.825412	-2.667342	0.603523	0.053962	0.788184	-0.107771
35049	-9.452581	-0.760386	-2.450595	0.603307	0.054197	0.788273	-0.108212
35050	-9.411246	-0.811063	-2.449839	0.603172	0.054089	0.788371	-0.108302
35051	-9.459819	-0.802415	-2.409220	0.603035	0.053750	0.788513	-0.108198
35052	-9.500290	-0.991280	-2.421090	0.602954	0.053299	0.788630	-0.108020
35053	-9.454026	-1.081289	-2.413335	0.602883	0.052922	0.788734	-0.107843
35054	-9.475888	-1.187591	-2.458061	0.602864	0.052595	0.788790	-0.107697
35055	-9.454778	-1.249182	-2.522466	0.602887	0.052424	0.788788	-0.107668
35056	-9.347014	-1.251111	-2.546138	0.602933	0.052402	0.788744	-0.107745
35057	-9.350987	-1.275269	-2.621354	0.602970	0.052509	0.788683	-0.107927
35058	-9.303799	-1.296556	-2.585136	0.602988	0.052739	0.788621	-0.108170
35059	-9.324259	-1.383703	-2.643506	0.602951	0.053141	0.788565	-0.108587
35060	-9.370298	-1.370220	-2.645493	0.602811	0.053655	0.788573	-0.109053
35061	-9.367078	-1.372007	-2.520568	0.602641	0.054220	0.788597	-0.109542
35062	-9.399420	-1.288733	-2.434831	0.602419	0.054797	0.788661	-0.110010
35063	-9.483891	-1.242514	-2.472761	0.602248	0.055322	0.788691	-0.110468
35064	-9.426925	-1.091051	-2.426671	0.602049	0.055845	0.788741	-0.110938
35065	-9.440209	-0.936597	-2.437769	0.601854	0.056345	0.788790	-0.111386
35066	-9.445876	-0.832325	-2.377916	0.601651	0.056836	0.788854	-0.111784
35067	-9.453551	-0.843955	-2.382521	0.601482	0.057303	0.788905	-0.112089
35068	-9.501228	-0.885758	-2.350168	0.601305	0.057791	0.788953	-0.112454
35069	-9.488406	-0.948283	-2.355336	0.601208	0.058166	0.788955	-0.112764
35070	-9.452937	-0.955442	-2.358586	0.601118	0.058484	0.788955	-0.113079
35071	-9.463705	-0.947412	-2.364083	0.601066	0.058801	0.788935	-0.113332
35072	-9.452803	-0.966355	-2.419841	0.601084	0.059005	0.788880	-0.113513
35073	-9.444514	-1.003572	-2.457604	0.601120	0.059123	0.788832	-0.113593
35074	-9.398583	-1.067683	-2.494114	0.601136	0.059310	0.788783	-0.113747
35075	-9.408587	-1.113821	-2.505324	0.601178	0.059587	0.788688	-0.114044
35076	-9.416452	-1.103602	-2.553701	0.601232	0.059908	0.788571	-0.114404
35077	-9.411251	-1.023615	-2.512504	0.601283	0.060256	0.788442	-0.114833
35078	-9.379327	-0.923269	-2.496398	0.601331	0.060492	0.788349	-0.115094
35079	-9.382321	-0.914925	-2.558781	0.601398	0.060701	0.788244	-0.115356
35080	-9.404611	-0.938006	-2.545504	0.601451	0.060780	0.788172	-0.115535
35081	-9.452005	-1.008289	-2.598215	0.601475	0.060753	0.788136	-0.115670
35082	-9.466537	-1.081789	-2.513667	0.601554	0.060496	0.788102	-0.115620
35083	-9.380504	-1.184125	-2.483089	0.601653	0.060253	0.788057	-0.115543
35084	-9.358958	-1.152548	-2.431416	0.601686	0.060137	0.788035	-0.115580
35085	-9.343578	-1.087038	-2.480874	0.601727	0.060094	0.787994	-0.115666
35086	-9.388768	-1.050458	-2.532086	0.601747	0.060095	0.787961	-0.115783
35087	-9.364550	-1.050442	-2.538676	0.601760	0.059946	0.787959	-0.115810
35088	-9.393185	-1.090845	-2.496857	0.601727	0.059712	0.788007	-0.115779
35089	-9.395974	-1.145440	-2.492374	0.601648	0.059474	0.788089	-0.115747
35090	-9.385414	-1.140397	-2.460837	0.601555	0.059209	0.788190	-0.115681
35091	-9.443795	-1.176219	-2.432522	0.601481	0.058914	0.788282	-0.115589
