// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
08551	0.023858	0.014614	9.789205	0.999999	0.000578	-0.001014	0.000740
08552	0.024438	0.020258	9.817998	0.999999	0.000567	-0.001018	0.000744
08553	0.007078	0.009139	9.820555	0.999999	0.000568	-0.001013	0.000745
08554	-0.005018	0.023803	9.803310	0.999999	0.000576	-0.001028	0.000751
08555	0.012999	-0.035154	9.828812	0.999999	0.000577	-0.001021	0.000755
08556	0.000807	-0.020482	9.811567	0.999999	0.000588	-0.001025	0.000750
08557	0.006508	0.010908	9.820554	0.999999	0.000588	-0.001018	0.000744
08558	0.009377	0.028122	9.832244	0.999999	0.000593	-0.001016	0.000757
08559	0.020514	0.008863	9.820700	0.999999	0.000587	-0.001025	0.000762
08560	0.017722	-0.004996	9.823407	0.999999	0.000586	-0.001032	0.000737
08561	0.005447	0.009681	9.806157	0.999999	0.000598	-0.001016	0.000739
08562	0.017143	-0.004085	9.823408	0.999999	0.000598	-0.001022	0.000732
08563	0.016939	-0.003744	9.823409	0.999999	0.000597	-0.001014	0.000739
08564	0.019806	0.013366	9.835096	0.999999	0.000592	-0.001012	0.000734
08565	0.018758	0.008342	9.806306	0.999999	0.000598	-0.000997	0.000739
08566	0.016052	-0.002640	9.823410	0.999999	0.000603	-0.000996	0.000753
08567	0.030589	-0.002391	9.837957	0.999999	0.000597	-0.000992	0.000750
08568	0.018338	0.012123	9.820701	0.999999	0.000596	-0.000985	0.000755
08569	-0.004646	-0.027127	9.828681	0.999999	0.000597	-0.000981	0.000756
08570	0.003543	0.015695	9.820549	0.999999	0.000605	-0.000996	0.000761
08571	0.003505	0.016182	9.820548	0.999999	0.000610	-0.000991	0.000768
08572	0.014561	-0.002974	9.809018	0.999999	0.000615	-0.000991	0.000762
08573	0.017130	0.011493	9.806306	0.999999	0.000610	-0.000990	0.000755
08574	0.014201	-0.002351	9.809019	0.999999	0.000611	-0.000994	0.000769
08575	0.028917	-0.002065	9.823567	0.999999	0.000614	-0.001006	0.000745
08576	0.028499	-0.004379	9.809173	0.999999	0.000615	-0.001005	0.000781
08577	0.016759	0.012866	9.806305	0.999999	0.000614	-0.001010	0.000775
08578	0.014318	0.001706	9.823413	0.999999	0.000609	-0.001020	0.000769
08579	0.001908	0.013503	9.791756	0.999999	0.000607	-0.001022	0.000785
08580	-0.003298	-0.011676	9.811581	0.999999	0.000611	-0.001032	0.000772
08581	0.014222	0.002679	9.823413	0.999999	0.000605	-0.001039	0.000788
08582	0.014153	0.002954	9.823413	0.999999	0.000604	-0.001041	0.000795
08583	0.030779	0.011985	9.806458	0.999999	0.000611	-0.001041	0.000797
08584	0.013371	0.001047	9.809020	0.999999	0.000611	-0.001034	0.000802
08585	0.012957	0.001408	9.809021	0.999999	0.000614	-0.001020	0.000792
08586	0.012696	0.001701	9.809021	0.999999	0.000607	-0.001030	0.000796
08587	0.013001	0.004673	9.823414	0.999999	0.000606	-0.001036	0.000798
08588	-0.002265	0.002456	9.794471	0.999999	0.000611	-0.001036	0.000802
08589	0.024241	-0.011510	9.826292	0.999999	0.000605	-0.001033	0.000808
