// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
40913	-1.756740	-1.880975	9.045991	0.768494	-0.130356	-0.018109	0.626176
40914	-1.581470	-1.961086	8.660436	0.767947	-0.131339	-0.020407	0.626571
40915	-1.352021	-2.145966	8.442614	0.767195	-0.132972	-0.022644	0.627071
40916	-1.047214	-2.402397	8.651334	0.766298	-0.135108	-0.023613	0.627675
40917	-0.961232	-2.690730	9.137139	0.765470	-0.137572	-0.022710	0.628183
40918	-1.176614	-2.769319	9.836012	0.764714	-0.139681	-0.020117	0.628726
40919	-1.461109	-2.422925	10.517980	0.763991	-0.141344	-0.017045	0.629324
40920	-1.697818	-2.084263	10.781508	0.763303	-0.142510	-0.015148	0.629944
40921	-1.669539	-2.135967	10.689275	0.762529	-0.143212	-0.014986	0.630726
40922	-1.564540	-2.285384	10.427226	0.761805	-0.143715	-0.015841	0.631465
40923	-1.484995	-2.558450	10.169984	0.761114	-0.143791	-0.016923	0.632253
40924	-1.382413	-2.641760	9.962799	0.760366	-0.143624	-0.017701	0.633169
40925	-1.429686	-2.852666	9.920938	0.759524	-0.143270	-0.018086	0.634248
40926	-1.440568	-2.752800	9.912503	0.758681	-0.142851	-0.018340	0.635342
40927	-1.475082	-2.870752	9.904271	0.757960	-0.142431	-0.018719	0.636286
40928	-1.467302	-2.908252	9.837826	0.757460	-0.141916	-0.019123	0.636984
40929	-1.415121	-2.808351	9.763621	0.757282	-0.141708	-0.019626	0.637227
40930	-1.460562	-2.715390	9.666750	0.757268	-0.141979	-0.020315	0.637161
40931	-1.498691	-2.800728	9.619146	0.757287	-0.142122	-0.021078	0.637081
40932	-1.545275	-2.849117	9.603118	0.757427	-0.141239	-0.021579	0.637095
40933	-1.490934	-2.625250	9.687088	0.757653	-0.139225	-0.021812	0.637262
40934	-1.377967	-2.094200	9.537630	0.757816	-0.136974	-0.022449	0.637534
40935	-1.263061	-1.944529	9.326664	0.757842	-0.135621	-0.024000	0.637735
40936	-1.195642	-2.062259	9.191229	0.757775	-0.135260	-0.025842	0.637820
40937	-1.224920	-2.324622	9.138019	0.757770	-0.135504	-0.027450	0.637707
40938	-1.272928	-2.569336	9.172385	0.757894	-0.135491	-0.028278	0.637525
40939	-1.288869	-2.264619	9.227921	0.758206	-0.134962	-0.028593	0.637254
40940	-1.397855	-2.149734	9.278104	0.758429	-0.134001	-0.029100	0.637167
40941	-1.304730	-2.068009	9.340171	0.758367	-0.132647	-0.029729	0.637496
40942	-1.274612	-2.076424	9.214424	0.758055	-0.131301	-0.030552	0.638106
40943	-1.184975	-1.939373	9.016171	0.757638	-0.130187	-0.031681	0.638774
40944	-1.076705	-1.925235	8.870895	0.757438	-0.129849	-0.033256	0.639000
40945	-1.085027	-2.255394	8.868362	0.757359	-0.130112	-0.034752	0.638960
40946	-1.132592	-2.313144	9.028706	0.757378	-0.130303	-0.035484	0.638859
40947	-1.114809	-2.159811	9.321469	0.757439	-0.129816	-0.035720	0.638872
40948	-1.008543	-2.039162	9.521736	0.757433	-0.128692	-0.035630	0.639113
40949	-1.000664	-1.876418	9.480312	0.757192	-0.127395	-0.035272	0.639677
40950	-1.040033	-1.915257	9.349204	0.756820	-0.126857	-0.035216	0.640227
40951	-1.055834	-2.217608	9.360641	0.756560	-0.127292	-0.035437	0.640435
40952	-1.214717	-2.480551	9.487132	0.756456	-0.127954	-0.035368	0.640430
40953	-1.233053	-2.469564	9.695796	0.756560	-0.127686	-0.035133	0.640374
40954	-1.209226	-2.241999	9.777144	0.756894	-0.125961	-0.035004	0.640328
40955	-1.026989	-1.901366	9.543493	0.757110	-0.123798	-0.034891	0.640501
40956	-0.759496	-1.774369	9.364218	0.757126	-0.122839	-0.035011	0.640660
40957	-0.751107	-1.878370	9.377780	0.756983	-0.123571	-0.035072	0.640685
40958	-0.990112	-2.230720	9.767621	0.756759	-0.124596	-0.035046	0.640752
40959	-1.108084	-2.274607	9.951929	0.756524	-0.124441	-0.034759	0.641076
40960	-1.185665	-2.126935	9.813435	0.756242	-0.123794	-0.034661	0.641538
40961	-1.162080	-2.378788	9.700867	0.755863	-0.122888	-0.034813	0.642151
40962	-1.063108	-2.455320	9.508638	0.755636	-0.122206	-0.035082	0.642533
40963	-0.976168	-2.275457	9.309060	0.755634	-0.122289	-0.035431	0.642501
40964	-0.918910	-2.215759	9.152762	0.755722	-0.123308	-0.036055	0.642167
40965	-1.059065	-2.659621	9.149268	0.755735	-0.124259	-0.036375	0.641952
40966	-1.084791	-2.751687	9.116212	0.755853	-0.124297	-0.035792	0.641837
40967	-1.198635	-2.525929	9.166506	0.756037	-0.123929	-0.034796	0.641747
40968	-1.144914	-2.394297	9.308849	0.756336	-0.123701	-0.034310	0.641465
40969	-1.156685	-2.148096	9.294334	0.756743	-0.123654	-0.034566	0.640980
40970	-1.173902	-2.055890	8.955878	0.757176	-0.123708	-0.035409	0.640411
40971	-1.220319	-2.172159	8.634024	0.757609	-0.123788	-0.036265	0.639836
40972	-1.228673	-2.252994	8.272514	0.758242	-0.123681	-0.036381	0.639099
40973	-1.351090	-2.050798	8.220508	0.758968	-0.123659	-0.035708	0.638280
40974	-1.534616	-1.920255	8.110703	0.759582	-0.123845	-0.034650	0.637571
40975	-1.764527	-2.064660	7.772576	0.760098	-0.124401	-0.033576	0.636905
40976	-2.380336	-2.576304	7.255597	0.760825	-0.124733	-0.032328	0.636036
40977	-2.076976	-2.408526	7.053244	0.762204	-0.124422	-0.030272	0.634546
40978	-1.641159	-2.116487	6.623949	0.764533	-0.124195	-0.026848	0.631937
40979	-1.567583	-1.910258	5.926884	0.767349	-0.124265	-0.021507	0.628706
40980	-1.976981	-2.059335	5.086130	0.770296	-0.124584	-0.013939	0.625243
40981	-3.076132	-2.190395	3.991315	0.773121	-0.124561	-0.004695	0.621890
40982	-1.905526	-1.581566	4.053440	0.775675	-0.125961	0.007160	0.618394
40983	-2.456957	-1.564866	4.263321	0.777711	-0.130588	0.022804	0.614486
40984	-3.655869	-1.809587	3.922548	0.779120	-0.137168	0.039762	0.610390
40985	-5.461148	-2.273914	2.954090	0.780418	-0.143956	0.054890	0.605980
40986	-5.535827	-2.431213	2.238503	0.782676	-0.150357	0.065125	0.600474
40987	-1.970214	-2.919813	3.927463	0.786091	-0.160765	0.076352	0.591934
40988	-3.699735	-4.147672	4.715851	0.791120	-0.174349	0.091289	0.579135
40989	-6.065114	-4.195389	4.513954	0.797618	-0.187886	0.106427	0.563185
40990	-8.894956	-3.069649	3.337819	0.804573	-0.200867	0.117971	0.546258
40991	-7.841639	-2.807933	3.340726	0.809754	-0.217453	0.123891	0.530720
40992	-5.914102	-5.579611	5.044876	0.812294	-0.240166	0.132986	0.514600
40993	-7.569733	-7.026039	5.440861	0.813838	-0.262509	0.147169	0.497090
40994	-9.237991	-6.871133	4.633308	0.815724	-0.282299	0.162140	0.478134
40995	-10.912030	-5.310257	3.310750	0.818107	-0.302052	0.171193	0.458430
40996	-11.326320	-3.709665	1.873945	0.818433	-0.328094	0.172068	0.439220
40997	-9.034971	-5.592956	2.103157	0.813215	-0.364714	0.170786	0.420116
40998	-8.761155	-8.970452	2.849460	0.803040	-0.405467	0.176592	0.399421
40999	-9.721382	-10.993275	3.100724	0.791670	-0.441097	0.191463	0.376874
41000	-10.959585	-11.481718	2.908248	0.783092	-0.467620	0.209617	0.352363
41001	-12.993824	-9.786435	2.169982	0.778613	-0.487750	0.222597	0.326058
41002	-14.055224	-8.094385	1.291965	0.772993	-0.509034	0.228368	0.302017
41003	-12.475430	-10.097181	1.243335	0.761678	-0.534617	0.233187	0.282234
41004	-10.609592	-14.061011	2.238523	0.746872	-0.559523	0.246503	0.261442
41005	-10.615409	-17.291406	3.129903	0.734412	-0.576423	0.270324	0.235163
41006	-11.942096	-17.402143	3.328261	0.729710	-0.581010	0.297782	0.203166
41007	-13.238296	-14.464967	3.871865	0.730483	-0.579924	0.319041	0.168213
41008	-13.341260	-12.310837	5.173798	0.729020	-0.584189	0.330680	0.133803
41009	-11.442982	-12.818216	6.373554	0.720330	-0.596548	0.338606	0.102956
41010	-10.286579	-14.689468	6.862995	0.708037	-0.610545	0.347263	0.072980
41011	-9.347676	-15.234141	6.510740	0.696509	-0.621907	0.355644	0.040307
