// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
39183	0.012242	0.062846	9.830028	0.999779	0.003263	-0.000869	-0.020734
39184	0.032076	0.061650	9.827808	0.999779	0.003239	-0.000844	-0.020744
39185	0.018638	0.049404	9.816639	0.999779	0.003234	-0.000834	-0.020742
39186	0.008774	0.049061	9.827938	0.999779	0.003264	-0.000854	-0.020740
39187	0.001257	0.077755	9.843410	0.999782	0.003328	-0.000877	-0.020611
39188	0.019952	0.062555	9.839105	0.999781	0.003346	-0.000878	-0.020620
39189	0.017232	0.066082	9.818718	0.999781	0.003343	-0.000872	-0.020624
39190	0.007222	0.065254	9.830017	0.999781	0.003325	-0.000872	-0.020641
39191	-0.002793	0.064512	9.841314	0.999781	0.003330	-0.000866	-0.020649
39192	0.015048	0.066737	9.818718	0.999781	0.003340	-0.000867	-0.020654
39193	0.038094	0.077355	9.838979	0.999781	0.003359	-0.000871	-0.020640
39194	-0.005982	0.051206	9.839222	0.999781	0.003328	-0.000865	-0.020632
39195	0.001680	0.069599	9.809625	0.999781	0.003323	-0.000860	-0.020636
39196	-0.006382	0.065855	9.841304	0.999781	0.003324	-0.000857	-0.020630
39197	-0.000989	0.055737	9.807537	0.999781	0.003329	-0.000851	-0.020639
39198	0.021922	0.066059	9.827807	0.999781	0.003321	-0.000845	-0.020629
39199	0.009988	0.068497	9.818712	0.999781	0.003325	-0.000850	-0.020649
39200	0.020421	0.066472	9.827808	0.999781	0.003310	-0.000826	-0.020641
39201	-0.001016	0.068111	9.830001	0.999781	0.003333	-0.000829	-0.020640
39202	0.007676	0.069522	9.818707	0.999781	0.003333	-0.000835	-0.020648
39203	0.009048	0.066673	9.839094	0.999781	0.003329	-0.000833	-0.020659
39204	0.005349	0.055506	9.816623	0.999781	0.003326	-0.000840	-0.020653
39205	0.015182	0.071021	9.807415	0.999781	0.003316	-0.000842	-0.020649
39206	0.005301	0.070450	9.818702	0.999781	0.003330	-0.000850	-0.020652
39207	0.012821	0.057189	9.805332	0.999781	0.003318	-0.000846	-0.020652
39208	0.018291	0.080043	9.850272	0.999781	0.003315	-0.000846	-0.020664
39209	-0.007241	0.055794	9.827904	0.999781	0.003321	-0.000835	-0.020642
39210	0.012625	0.054859	9.825720	0.999781	0.003320	-0.000840	-0.020649
39211	0.003848	0.068698	9.839083	0.999781	0.003320	-0.000842	-0.020650
