// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
08551	0.035307	0.003422	9.797956	0.999940	0.004077	-0.001653	0.010063
08552	0.007325	0.024208	9.792160	0.999940	0.004065	-0.001662	0.010058
08553	0.008783	0.008320	9.805456	0.999940	0.004067	-0.001663	0.010070
08554	0.012824	0.006868	9.819590	0.999940	0.004064	-0.001660	0.010055
08555	0.003456	-0.004393	9.790482	0.999940	0.004072	-0.001656	0.010070
08556	-0.005573	-0.019107	9.821667	0.999940	0.004076	-0.001665	0.010071
08557	0.022125	-0.007989	9.800860	0.999940	0.004075	-0.001668	0.010061
08558	0.010555	0.024775	9.792156	0.999940	0.004076	-0.001663	0.010059
08559	0.008912	-0.005385	9.804615	0.999940	0.004073	-0.001651	0.010059
08560	0.008490	0.010434	9.791318	0.999940	0.004063	-0.001655	0.010057
08561	0.009849	-0.005430	9.804614	0.999940	0.004065	-0.001658	0.010067
08562	0.021458	-0.022072	9.800019	0.999940	0.004071	-0.001648	0.010056
08563	-0.003302	-0.002683	9.808372	0.999940	0.004067	-0.001655	0.010045
08564	-0.006389	-0.000972	9.794239	0.999940	0.004081	-0.001647	0.010056
08565	0.034440	0.020111	9.816657	0.999940	0.004084	-0.001642	0.010051
08566	0.012021	-0.004584	9.804612	0.999940	0.004083	-0.001656	0.010049
08567	0.012635	-0.004443	9.804611	0.999940	0.004096	-0.001653	0.010039
08568	0.013249	-0.004301	9.804611	0.999940	0.004095	-0.001672	0.010030
08569	-0.005607	-0.030282	9.806706	0.999940	0.004117	-0.001666	0.010029
08570	0.021884	-0.019039	9.785881	0.999940	0.004115	-0.001660	0.010030
08571	0.031524	0.008135	9.801677	0.999940	0.004104	-0.001676	0.010038
08572	0.021787	0.009060	9.819572	0.999940	0.004100	-0.001683	0.010027
08573	0.002040	-0.001324	9.808373	0.999940	0.004098	-0.001682	0.010022
