// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
40913	-6.390251	0.858134	8.820168	0.954459	0.037422	0.292708	0.043921
40914	-6.351147	1.116499	8.179722	0.954631	0.034677	0.292426	0.044312
40915	-5.981824	0.679483	8.098210	0.954746	0.032518	0.292200	0.044967
40916	-5.582817	0.647724	8.157869	0.954790	0.030969	0.292123	0.045621
40917	-5.619137	0.787441	8.054346	0.954788	0.029818	0.292171	0.046126
40918	-5.593910	0.799886	8.031698	0.954835	0.028861	0.292059	0.046469
40919	-5.603440	0.859877	8.019956	0.954933	0.027913	0.291802	0.046650
40920	-5.552761	0.813332	8.030677	0.955088	0.026895	0.291372	0.046749
40921	-5.477852	0.736349	8.092996	0.955277	0.025891	0.290837	0.046787
40922	-5.456279	0.660302	8.115862	0.955462	0.024869	0.290320	0.046774
40923	-5.470497	0.622303	8.129270	0.955648	0.023929	0.289795	0.046731
40924	-5.473819	0.635139	8.062855	0.955799	0.023113	0.289367	0.046700
40925	-5.438563	0.579709	8.111752	0.955926	0.022445	0.289006	0.046659
40926	-5.451902	0.608836	8.049290	0.956037	0.021897	0.288693	0.046591
40927	-5.396036	0.691111	8.093936	0.956141	0.021373	0.288399	0.046515
40928	-5.440148	0.678982	8.071234	0.956257	0.020801	0.288077	0.046392
40929	-5.427122	0.612748	8.078017	0.956392	0.020218	0.287689	0.046265
40930	-5.418426	0.578053	8.093105	0.956524	0.019673	0.287309	0.046129
40931	-5.400524	0.562001	8.123378	0.956655	0.019164	0.286931	0.045991
40932	-5.391446	0.485503	8.146274	0.956772	0.018693	0.286592	0.045863
40933	-5.403460	0.503444	8.113068	0.956868	0.018267	0.286313	0.045767
40934	-5.380242	0.522363	8.127739	0.956950	0.017894	0.286075	0.045694
40935	-5.368187	0.532193	8.145521	0.957026	0.017509	0.285860	0.045584
40936	-5.405375	0.469345	8.123814	0.957092	0.017147	0.285670	0.045523
40937	-5.400529	0.482960	8.127981	0.957147	0.016877	0.285515	0.045459
40938	-5.391587	0.509191	8.115623	0.957205	0.016587	0.285345	0.045408
40939	-5.372594	0.510438	8.126810	0.957262	0.016343	0.285178	0.045342
40940	-5.385625	0.483696	8.148190	0.957313	0.016113	0.285033	0.045260
40941	-5.391341	0.446694	8.163257	0.957348	0.015929	0.284933	0.045217
40942	-5.367963	0.453874	8.138169	0.957372	0.015823	0.284862	0.045181
40943	-5.378522	0.442141	8.141770	0.957378	0.015748	0.284850	0.045165
40944	-5.373495	0.481308	8.146451	0.957379	0.015694	0.284850	0.045169
40945	-5.378930	0.474238	8.114387	0.957385	0.015674	0.284834	0.045154
40946	-5.392655	0.480726	8.155445	0.957392	0.015641	0.284810	0.045168
40947	-5.362311	0.479739	8.123735	0.957401	0.015635	0.284779	0.045172
40948	-5.363834	0.487659	8.142574	0.957408	0.015622	0.284753	0.045180
40949	-5.383222	0.494507	8.103619	0.957413	0.015616	0.284735	0.045198
40950	-5.357810	0.484555	8.155320	0.957421	0.015635	0.284707	0.045200
40951	-5.395518	0.492783	8.125796	0.957430	0.015607	0.284679	0.045196
40952	-5.382889	0.487492	8.151614	0.957435	0.015632	0.284659	0.045195
40953	-5.384578	0.458851	8.130021	0.957433	0.015651	0.284658	0.045238
40954	-5.395735	0.449876	8.133061	0.957430	0.015707	0.284664	0.045257
40955	-5.373648	0.498717	8.147173	0.957430	0.015775	0.284651	0.045305
