// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
55285	0.101137	0.036489	9.796335	0.998976	0.001946	0.005159	0.044897
55286	0.115565	0.026862	9.812347	0.998977	0.001949	0.005156	0.044895
55287	0.113218	0.027442	9.812373	0.998977	0.001947	0.005137	0.044885
55288	0.113353	0.030617	9.798280	0.998977	0.001916	0.005133	0.044897
55289	0.110915	0.030940	9.798307	0.998976	0.001928	0.005120	0.044906
55290	0.108542	0.031466	9.798332	0.998976	0.001915	0.005114	0.044906
55291	0.090719	0.023008	9.808933	0.998975	0.001912	0.005100	0.044926
55292	0.125669	0.027919	9.786162	0.998976	0.001904	0.005096	0.044917
55293	0.114375	0.038613	9.801951	0.998975	0.001916	0.005096	0.044928
55294	0.113136	0.020388	9.828571	0.998975	0.001939	0.005096	0.044927
55295	0.115638	0.026850	9.800367	0.998976	0.001910	0.005092	0.044909
55296	0.100443	0.053529	9.803665	0.998976	0.001928	0.005092	0.044915
55297	0.095086	0.019152	9.810978	0.998976	0.001918	0.005086	0.044908
55298	0.127516	0.021067	9.802379	0.998977	0.001915	0.005071	0.044903
55299	0.105770	0.028925	9.800472	0.998977	0.001919	0.005074	0.044896
55300	0.116087	0.035196	9.804067	0.998977	0.001905	0.005083	0.044901
55301	0.090219	0.026866	9.782839	0.998976	0.001900	0.005070	0.044907
55302	0.117564	0.022925	9.802499	0.998976	0.001904	0.005064	0.044930
55303	0.109044	0.036619	9.804143	0.998976	0.001910	0.005034	0.044917
55304	0.119553	0.042892	9.807748	0.998977	0.001894	0.005048	0.044903
55305	0.107655	0.021535	9.816692	0.998976	0.001910	0.005050	0.044911
55306	0.097382	0.022235	9.784910	0.998976	0.001903	0.005039	0.044919
55307	0.131277	0.037253	9.809808	0.998976	0.001913	0.005031	0.044921
55308	0.122533	0.050921	9.811446	0.998976	0.001906	0.005020	0.044922
55309	0.106984	0.013484	9.801073	0.998976	0.001901	0.005007	0.044927
55310	0.098241	0.027149	9.802701	0.998976	0.001911	0.005005	0.044928
55311	0.119154	0.036413	9.824032	0.998976	0.001903	0.004990	0.044925
55312	0.115347	0.023810	9.790641	0.998975	0.001898	0.004983	0.044961
55313	0.110406	0.021272	9.804775	0.998975	0.001896	0.004968	0.044942
55314	0.095264	0.048100	9.807990	0.998976	0.001906	0.004968	0.044938
55315	0.099168	0.035575	9.806418	0.998975	0.001904	0.004958	0.044953
55316	0.109796	0.041818	9.810054	0.998976	0.001895	0.004941	0.044941
55317	0.135689	0.024852	9.796414	0.998975	0.001894	0.004938	0.044952
55318	0.104927	0.042717	9.810103	0.998976	0.001892	0.004937	0.044937
55319	0.105073	0.014344	9.789230	0.998976	0.001909	0.004912	0.044939
55320	0.106652	0.031128	9.808564	0.998975	0.001919	0.004930	0.044954
55321	0.107989	0.047646	9.827902	0.998975	0.001913	0.004931	0.044956
55322	0.123546	0.027787	9.796566	0.998974	0.001911	0.004924	0.044971
55323	0.109480	0.035518	9.826375	0.998974	0.001921	0.004928	0.044967
55324	0.112269	0.041975	9.798196	0.998974	0.001916	0.004925	0.044980
55325	0.096927	0.036567	9.794581	0.998973	0.001919	0.004922	0.044992
55326	0.121556	0.029876	9.828523	0.998973	0.001926	0.004904	0.044998
55327	0.117760	0.017451	9.795139	0.998974	0.001924	0.004919	0.044985
55328	0.128110	0.023850	9.798818	0.998974	0.001925	0.004913	0.044973
55329	0.103988	0.028706	9.810853	0.998973	0.001935	0.004888	0.044993
55330	0.117316	0.038112	9.800430	0.998974	0.001932	0.004875	0.044984
55331	0.115980	0.019575	9.827099	0.998974	0.001928	0.004877	0.044984
55332	0.116122	0.023100	9.813028	0.998973	0.001936	0.004879	0.044995
55333	0.129162	0.032590	9.802621	0.998973	0.001942	0.004879	0.044997
55334	0.107464	0.040380	9.800534	0.998973	0.001940	0.004870	0.044996
55335	0.118022	0.046847	9.804225	0.998973	0.001950	0.004866	0.044997
55336	0.103851	0.022583	9.827228	0.998972	0.001954	0.004846	0.045028
55337	0.112187	0.035178	9.770866	0.998972	0.001976	0.004840	0.045025
55338	0.100673	0.013845	9.779770	0.998972	0.001962	0.004836	0.045029
55339	0.112283	0.033133	9.816881	0.998972	0.001958	0.004838	0.045020
55340	0.118813	0.023485	9.801279	0.998973	0.001953	0.004840	0.045016
55341	0.090605	0.044333	9.800687	0.998972	0.001961	0.004842	0.045022
55342	0.100939	0.018841	9.797646	0.998973	0.001968	0.004839	0.045014
55343	0.111443	0.025299	9.801361	0.998972	0.001965	0.004830	0.045024
55344	0.108811	0.025730	9.801389	0.998972	0.001957	0.004850	0.045021
55345	0.103428	0.023211	9.815509	0.998972	0.001953	0.004848	0.045021
55346	0.113876	0.029653	9.819234	0.998972	0.001961	0.004841	0.045037
55347	0.105123	0.043301	9.820778	0.998972	0.001960	0.004832	0.045037
55348	0.115659	0.049730	9.824507	0.998972	0.001962	0.004829	0.045021
55349	0.090229	0.041499	9.803023	0.998972	0.001965	0.004817	0.045028
55350	0.104614	0.031903	9.819330	0.998972	0.001965	0.004797	0.045041
55351	0.116898	0.028215	9.775575	0.998971	0.001965	0.004788	0.045050
55352	0.106343	0.019869	9.817868	0.998971	0.001965	0.004788	0.045059
55353	0.122174	0.032086	9.793438	0.998971	0.001955	0.004789	0.045048
55354	0.114221	0.026774	9.821642	0.998972	0.001968	0.004790	0.045041
55355	0.120891	0.049487	9.812808	0.998972	0.001978	0.004792	0.045042
55356	0.105596	0.044196	9.809105	0.998972	0.001977	0.004787	0.045036
55357	0.112314	0.034565	9.793548	0.998972	0.001974	0.004782	0.045037
55358	0.107024	0.032126	9.807660	0.998973	0.001972	0.004783	0.045017
55359	0.108187	0.016731	9.820280	0.998973	0.001981	0.004782	0.045013
55360	0.111292	0.023269	9.792135	0.998973	0.001985	0.004772	0.045011
55361	0.099840	0.033951	9.807730	0.998972	0.001985	0.004754	0.045028
55362	0.103932	0.021296	9.806268	0.998973	0.001972	0.004745	0.045027
55363	0.126231	0.052356	9.787107	0.998972	0.001958	0.004746	0.045037
55364	0.111867	0.027752	9.810070	0.998973	0.001945	0.004737	0.045021
55365	0.103007	0.041162	9.811574	0.998974	0.001931	0.004734	0.044996
55366	0.103356	0.012485	9.790807	0.998974	0.001935	0.004731	0.045004
55367	0.111079	0.016003	9.808672	0.998973	0.001937	0.004723	0.045022
55368	0.115029	0.035586	9.813933	0.998974	0.001939	0.004728	0.044996
55369	0.135534	0.045258	9.835571	0.998973	0.001963	0.004726	0.045030
55370	0.093640	0.047096	9.797602	0.998973	0.001952	0.004725	0.045014
55371	0.110529	0.040354	9.799930	0.998973	0.001945	0.004718	0.045010
55372	0.099100	0.018880	9.808795	0.998973	0.001949	0.004709	0.045033
55373	0.104035	0.019309	9.840750	0.998973	0.001936	0.004706	0.045022
55374	0.116148	0.047488	9.803785	0.998972	0.001928	0.004713	0.045034
55375	0.103659	0.044969	9.785951	0.998973	0.001929	0.004702	0.045028
55376	0.112271	0.029511	9.830534	0.998973	0.001927	0.004700	0.045029
55377	0.112742	0.033150	9.816482	0.998973	0.001943	0.004680	0.045021
55378	0.113240	0.036692	9.802432	0.998973	0.001931	0.004675	0.045020
55379	0.117257	0.023977	9.801012	0.998973	0.001925	0.004671	0.045031
55380	0.092678	0.028604	9.812760	0.998973	0.001921	0.004669	0.045027
55381	0.102269	0.021902	9.783194	0.998973	0.001919	0.004671	0.045032
55382	0.122718	0.031308	9.804897	0.998973	0.001916	0.004664	0.045038
55383	0.100800	0.038928	9.802559	0.998973	0.001915	0.004683	0.045024
55384	0.114715	0.029424	9.819028	0.998974	0.001918	0.004673	0.045013
55385	0.105027	0.029840	9.787102	0.998972	0.001914	0.004686	0.045038
55386	0.119052	0.052216	9.810257	0.998972	0.001907	0.004660	0.045040
55387	0.097614	0.027671	9.801217	0.998973	0.001902	0.004663	0.045032
55388	0.124469	0.024107	9.821524	0.998974	0.001903	0.004657	0.045011
55389	0.105608	0.034587	9.805085	0.998974	0.001890	0.004646	0.045015
55390	0.128755	0.047007	9.812763	0.998975	0.001898	0.004655	0.044992
55391	0.113584	0.041756	9.808961	0.998976	0.001903	0.004626	0.044970
55392	0.117870	0.029012	9.807567	0.998977	0.001873	0.004614	0.044952
55393	0.112459	0.026387	9.821663	0.998977	0.001877	0.004628	0.044950
55394	0.102692	0.026963	9.789722	0.998976	0.001885	0.004630	0.044956
55395	0.110262	0.030575	9.807651	0.998977	0.001885	0.004623	0.044956
55396	0.111605	0.014974	9.820332	0.998977	0.001869	0.004614	0.044951
55397	0.096324	0.041437	9.823170	0.998977	0.001860	0.004600	0.044948
55398	0.106401	0.034649	9.793657	0.998978	0.001846	0.004574	0.044927
55399	0.123308	0.027941	9.796131	0.998978	0.001839	0.004588	0.044934
55400	0.114575	0.009395	9.790904	0.998978	0.001840	0.004567	0.044933
55401	0.106367	0.036166	9.825708	0.998978	0.001841	0.004564	0.044937
55402	0.106824	0.039755	9.811670	0.998978	0.001850	0.004553	0.044938
55403	0.120138	0.049338	9.801495	0.998978	0.001855	0.004548	0.044940
55404	0.111371	0.030979	9.796265	0.998978	0.001861	0.004553	0.044938
55405	0.108925	0.031549	9.796291	0.998977	0.001859	0.004549	0.044948
55406	0.119581	0.005915	9.793543	0.998977	0.001854	0.004538	0.044949
55407	0.101272	0.029673	9.810398	0.998978	0.001861	0.004535	0.044937
55408	0.118164	0.022957	9.812917	0.998978	0.001834	0.004529	0.044928
55409	0.109199	0.036301	9.814325	0.998978	0.001835	0.004527	0.044931
55410	0.115854	0.058903	9.805554	0.998978	0.001840	0.004530	0.044924
55411	0.116611	0.030259	9.784886	0.998979	0.001824	0.004510	0.044905
55412	0.108494	0.024827	9.813024	0.998980	0.001820	0.004508	0.044887
55413	0.112382	0.044296	9.818311	0.998981	0.001808	0.004498	0.044872
55414	0.103881	0.025527	9.813072	0.998982	0.001789	0.004476	0.044859
55415	0.136532	0.027737	9.805469	0.998982	0.001784	0.004486	0.044842
55416	0.105316	0.045450	9.818384	0.998983	0.001785	0.004480	0.044828
55417	0.099569	0.029940	9.799089	0.998982	0.001789	0.004482	0.044841
55418	0.122538	0.042403	9.806925	0.998983	0.001778	0.004496	0.044827
55419	0.119858	0.042987	9.806956	0.998983	0.001789	0.004506	0.044828
55420	0.111144	0.024559	9.801716	0.998984	0.001781	0.004494	0.044811
55421	0.111787	0.027974	9.787690	0.998985	0.001780	0.004489	0.044789
55422	0.122145	0.034605	9.791633	0.998985	0.001783	0.004492	0.044778
55423	0.113823	0.029329	9.819760	0.998985	0.001780	0.004482	0.044783
55424	0.108001	0.045798	9.807081	0.998986	0.001777	0.004457	0.044770
55425	0.118674	0.020383	9.804417	0.998986	0.001785	0.004470	0.044772
55426	0.109430	0.034100	9.805789	0.998987	0.001783	0.004477	0.044744
55427	0.106971	0.034589	9.805814	0.998988	0.001773	0.004465	0.044724
55428	0.098148	0.048080	9.807174	0.998988	0.001771	0.004455	0.044715
55429	0.131458	0.031732	9.826446	0.998989	0.001778	0.004452	0.044703
55430	0.102902	0.039155	9.791837	0.998988	0.001771	0.004442	0.044715
55431	0.113941	0.026727	9.822563	0.998988	0.001765	0.004439	0.044713
55432	0.120640	0.049310	9.813817	0.998989	0.001775	0.004445	0.044701
55433	0.111908	0.030824	9.808572	0.998990	0.001766	0.004445	0.044686
55434	0.115347	0.037133	9.780513	0.998991	0.001761	0.004446	0.044659
55435	0.100371	0.044722	9.809945	0.998991	0.001745	0.004445	0.044665
55436	0.117534	0.006006	9.806015	0.998991	0.001740	0.004454	0.044649
55437	0.092272	0.042598	9.824034	0.998992	0.001727	0.004462	0.044636
55438	0.127872	0.047665	9.802587	0.998992	0.001704	0.004452	0.044636
55439	0.109682	0.039027	9.812691	0.998992	0.001700	0.004458	0.044624
55440	0.129565	0.035797	9.801335	0.998994	0.001728	0.004444	0.044600
55441	0.111379	0.027585	9.811432	0.998994	0.001712	0.004450	0.044591
55442	0.108860	0.027963	9.811459	0.998994	0.001704	0.004442	0.044580
55443	0.109579	0.031402	9.797445	0.998996	0.001701	0.004421	0.044557
55444	0.113809	0.018695	9.796169	0.998996	0.001674	0.004425	0.044550
55445	0.095263	0.042125	9.812829	0.998997	0.001670	0.004418	0.044538
55446	0.118293	0.041586	9.787467	0.998997	0.001673	0.004411	0.044520
55447	0.109969	0.036097	9.815563	0.998998	0.001643	0.004400	0.044503
55448	0.117257	0.026395	9.800261	0.998998	0.001654	0.004393	0.044500
55449	0.111825	0.024146	9.814322	0.998999	0.001646	0.004392	0.044479
55450	0.128334	0.036507	9.790276	0.999000	0.001639	0.004371	0.044473
55451	0.107290	0.025126	9.814370	0.999000	0.001633	0.004371	0.044458
55452	0.107862	0.041753	9.833714	0.999001	0.001623	0.004382	0.044445
55453	0.098675	0.042131	9.801670	0.999002	0.001628	0.004380	0.044427
55454	0.115585	0.035703	9.804421	0.999002	0.001615	0.004377	0.044410
55455	0.129371	0.026260	9.821215	0.999004	0.001608	0.004381	0.044385
55456	0.097810	0.030666	9.800462	0.999004	0.001609	0.004381	0.044386
55457	0.098987	0.015213	9.813242	0.999005	0.001592	0.004370	0.044362
55458	0.117989	0.062602	9.781755	0.999005	0.001601	0.004373	0.044365
55459	0.125597	0.034347	9.793277	0.999006	0.001599	0.004377	0.044334
55460	0.110391	0.042107	9.822626	0.999006	0.001589	0.004377	0.044331
55461	0.107846	0.029333	9.789309	0.999007	0.001585	0.004382	0.044315
55462	0.083028	0.033845	9.800588	0.999008	0.001574	0.004377	0.044290
55463	0.131940	0.013262	9.776853	0.999008	0.001576	0.004391	0.044290
55464	0.116683	0.020904	9.806191	0.999008	0.001559	0.004391	0.044295
