// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
39183	0.156895	-4.172835	9.143933	0.705083	-0.142092	-0.149542	0.678457
39184	0.109916	-4.217437	8.912528	0.705193	-0.141757	-0.149671	0.678385
39185	0.077855	-4.230478	8.726056	0.705575	-0.141415	-0.149848	0.678020
39186	0.183042	-4.096795	8.783276	0.706249	-0.140743	-0.149811	0.677466
39187	0.180228	-3.695879	8.857640	0.706942	-0.139888	-0.149601	0.676967
39188	0.219205	-3.563710	8.858886	0.707326	-0.139340	-0.149521	0.676696
39189	0.195241	-3.684318	8.725576	0.707397	-0.139347	-0.149560	0.676612
39190	0.196753	-3.774764	8.658393	0.707452	-0.139723	-0.149629	0.676461
39191	0.169476	-3.995317	8.715269	0.707592	-0.140063	-0.149512	0.676271
39192	0.153707	-3.914805	8.799286	0.707677	-0.140133	-0.149011	0.676277
39193	0.149076	-3.863345	8.911126	0.707860	-0.140061	-0.148565	0.676200
39194	0.149530	-3.875551	8.943733	0.707992	-0.139732	-0.148006	0.676251
39195	0.204596	-3.828612	8.855637	0.708026	-0.139538	-0.147527	0.676361
39196	0.051609	-4.001467	8.879473	0.708043	-0.139781	-0.147304	0.676341
39197	0.140159	-4.136196	8.968946	0.708218	-0.139850	-0.146883	0.676236
39198	0.216210	-3.847074	9.081881	0.708529	-0.139757	-0.146269	0.676062
39199	0.218546	-3.651872	9.289979	0.708725	-0.139646	-0.145599	0.676025
39200	0.164205	-3.567381	9.295596	0.708680	-0.139581	-0.145074	0.676198
39201	0.143530	-3.711480	9.219646	0.708418	-0.139688	-0.145006	0.676464
39202	0.162658	-3.955610	9.126460	0.708206	-0.139899	-0.144977	0.676649
39203	0.174426	-4.202054	9.128392	0.708227	-0.139814	-0.144512	0.676744
39204	0.028404	-3.909071	9.202011	0.708471	-0.139315	-0.143835	0.676736
39205	0.109995	-3.624193	9.285483	0.708724	-0.138784	-0.143512	0.676649
