// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
55285	0.032294	0.021717	9.844153	0.995398	0.003520	0.003308	0.095704
55286	0.025246	0.017428	9.819902	0.995396	0.003509	0.003323	0.095723
55287	0.020826	0.004064	9.849633	0.995395	0.003520	0.003327	0.095733
55288	0.034002	-0.000659	9.820350	0.995394	0.003512	0.003329	0.095743
55289	0.021094	0.004010	9.813796	0.995395	0.003521	0.003332	0.095734
55290	0.034609	0.012342	9.826467	0.995394	0.003517	0.003321	0.095743
55291	0.036559	-0.009998	9.838499	0.995392	0.003516	0.003310	0.095771
55292	0.027482	0.020897	9.844169	0.995389	0.003500	0.003314	0.095800
55293	0.035227	-0.010441	9.838503	0.995388	0.003504	0.003313	0.095805
55294	0.021828	0.029637	9.826030	0.995387	0.003503	0.003309	0.095818
55295	0.029970	0.011517	9.862318	0.995388	0.003510	0.003288	0.095811
55296	0.031267	0.011502	9.826480	0.995388	0.003502	0.003283	0.095811
55297	0.024660	0.020285	9.844178	0.995387	0.003509	0.003281	0.095818
55298	0.040414	-0.006748	9.826931	0.995387	0.003506	0.003272	0.095821
55299	0.043517	0.019421	9.839165	0.995387	0.003508	0.003275	0.095821
55300	0.031232	-0.011322	9.838515	0.995386	0.003506	0.003267	0.095827
55301	0.022247	0.019642	9.844185	0.995386	0.003507	0.003257	0.095836
55302	0.040023	0.005789	9.833056	0.995386	0.003510	0.003239	0.095834
55303	0.039415	0.005697	9.833059	0.995385	0.003513	0.003254	0.095844
55304	0.038550	0.005564	9.833062	0.995386	0.003505	0.003259	0.095834
55305	-0.000073	-0.015626	9.855110	0.995386	0.003515	0.003270	0.095835
55306	0.038929	0.018669	9.839186	0.995383	0.003518	0.003263	0.095858
55307	0.036477	0.005372	9.833070	0.995384	0.003518	0.003257	0.095855
55308	0.029788	0.014093	9.850766	0.995383	0.003510	0.003255	0.095858
55309	0.015217	0.005529	9.838078	0.995384	0.003512	0.003237	0.095850
55310	0.018487	0.018714	9.808360	0.995385	0.003515	0.003220	0.095848
55311	0.024608	-0.012786	9.838532	0.995384	0.003498	0.003217	0.095852
55312	0.035550	0.017634	9.839200	0.995384	0.003509	0.003224	0.095855
55313	0.034752	0.017543	9.839203	0.995383	0.003503	0.003229	0.095860
55314	0.019978	0.009062	9.826512	0.995384	0.003510	0.003228	0.095853
55315	0.037625	0.008367	9.857354	0.995384	0.003511	0.003232	0.095857
55316	0.038665	0.008424	9.821520	0.995381	0.003516	0.003238	0.095881
55317	0.023883	-0.000077	9.808825	0.995381	0.003507	0.003235	0.095884
55318	0.029478	0.003883	9.833094	0.995380	0.003510	0.003225	0.095891
55319	0.047160	-0.009979	9.821984	0.995379	0.003506	0.003222	0.095907
55320	0.028371	0.003513	9.833098	0.995379	0.003494	0.003214	0.095911
55321	0.026029	-0.009722	9.826977	0.995379	0.003514	0.003198	0.095907
55322	0.047550	0.002899	9.828113	0.995379	0.003513	0.003191	0.095910
55323	0.046936	0.002683	9.828116	0.995378	0.003510	0.003186	0.095914
55324	0.029969	0.029410	9.845350	0.995380	0.003513	0.003187	0.095896
55325	0.015153	0.020949	9.832647	0.995377	0.003516	0.003194	0.095922
55326	0.036790	-0.001852	9.839691	0.995379	0.003525	0.003200	0.095911
55327	0.056194	-0.002605	9.834713	0.995378	0.003511	0.003198	0.095920
55328	0.045332	0.015007	9.834256	0.995378	0.003501	0.003187	0.095917
55329	0.016715	0.011201	9.850800	0.995379	0.003510	0.003189	0.095904
55330	0.036165	0.010440	9.845825	0.995378	0.003493	0.003187	0.095919
55331	0.027550	-0.007020	9.815429	0.995377	0.003506	0.003181	0.095928
55332	0.041055	0.001363	9.828142	0.995377	0.003512	0.003175	0.095930
55333	0.040368	0.001307	9.828145	0.995376	0.003515	0.003181	0.095941
55334	0.043473	0.027592	9.840400	0.995376	0.003520	0.003174	0.095943
55335	0.026831	0.005912	9.821561	0.995377	0.003509	0.003181	0.095931
55336	0.027982	0.018786	9.827690	0.995374	0.003501	0.003182	0.095957
55337	0.051795	0.008945	9.840874	0.995375	0.003506	0.003164	0.095950
55338	0.019078	0.014289	9.839251	0.995375	0.003515	0.003155	0.095952
55339	0.024493	0.005215	9.821568	0.995374	0.003509	0.003156	0.095957
55340	0.050054	0.008533	9.840883	0.995373	0.003506	0.003155	0.095971
55341	0.031188	0.009073	9.810015	0.995372	0.003503	0.003151	0.095976
55342	0.041011	0.003953	9.852445	0.995373	0.003502	0.003141	0.095968
55343	0.034225	-0.000292	9.828169	0.995372	0.003504	0.003149	0.095985
55344	0.023628	-0.017987	9.833596	0.995373	0.003480	0.003145	0.095977
55345	0.022509	0.017180	9.827707	0.995372	0.003487	0.003151	0.095986
55346	0.034147	0.012574	9.834305	0.995371	0.003515	0.003137	0.095994
55347	0.037891	0.003656	9.852457	0.995371	0.003514	0.003142	0.095995
55348	0.040997	0.016880	9.822756	0.995370	0.003521	0.003136	0.096003
55349	0.028384	0.034655	9.858123	0.995371	0.003516	0.003123	0.095996
55350	0.017885	0.004170	9.821583	0.995367	0.003526	0.003127	0.096029
55351	0.043420	0.007643	9.840915	0.995366	0.003520	0.003127	0.096046
55352	0.028790	-0.000811	9.828186	0.995364	0.003522	0.003119	0.096062
55353	0.030054	0.012071	9.834319	0.995363	0.003504	0.003123	0.096072
55354	0.023338	0.020680	9.852002	0.995363	0.003501	0.003118	0.096071
55355	0.038584	0.028999	9.828907	0.995361	0.003502	0.003129	0.096091
55356	0.043833	0.019845	9.811230	0.995362	0.003493	0.003135	0.096089
55357	0.031343	0.002238	9.852481	0.995361	0.003507	0.003136	0.096100
55358	0.026377	0.011359	9.834330	0.995360	0.003509	0.003149	0.096104
55359	0.042032	-0.002777	9.859092	0.995361	0.003496	0.003136	0.096092
55360	0.029618	0.001877	9.852486	0.995360	0.003507	0.003107	0.096104
55361	0.051221	0.014331	9.853683	0.995359	0.003498	0.003110	0.096119
55362	0.032206	0.014908	9.822792	0.995358	0.003498	0.003120	0.096127
55363	0.033381	0.027900	9.828929	0.995358	0.003490	0.003115	0.096131
55364	0.034969	0.005539	9.840950	0.995357	0.003497	0.003113	0.096135
55365	0.034517	0.005477	9.840952	0.995359	0.003498	0.003098	0.096123
55366	0.021962	0.010132	9.834343	0.995359	0.003489	0.003091	0.096120
55367	0.021320	0.010073	9.834344	0.995359	0.003503	0.003095	0.096120
55368	0.028561	0.014245	9.822804	0.995358	0.003494	0.003097	0.096131
55369	0.032047	0.004922	9.840961	0.995358	0.003487	0.003094	0.096133
55370	0.031505	0.004873	9.840962	0.995355	0.003500	0.003086	0.096157
55371	0.024828	0.000815	9.816673	0.995356	0.003501	0.003084	0.096148
55372	0.030173	0.004860	9.840966	0.995355	0.003508	0.003085	0.096162
55373	0.025321	0.013853	9.822814	0.995353	0.003505	0.003083	0.096184
55374	0.034864	-0.004293	9.823296	0.995352	0.003506	0.003085	0.096188
55375	0.025995	0.026866	9.828954	0.995351	0.003520	0.003073	0.096199
55376	0.025347	0.026682	9.828956	0.995352	0.003501	0.003081	0.096192
55377	0.030671	0.017342	9.811285	0.995348	0.003488	0.003083	0.096232
55378	0.034256	0.007950	9.829443	0.995348	0.003479	0.003074	0.096230
55379	0.037751	-0.001309	9.847600	0.995348	0.003483	0.003080	0.096235
55380	0.028762	0.016640	9.811292	0.995346	0.003471	0.003073	0.096253
55381	0.024274	0.003068	9.840984	0.995345	0.003460	0.003071	0.096262
55382	0.029709	-0.006015	9.823312	0.995345	0.003463	0.003068	0.096262
55383	0.031063	0.007026	9.829454	0.995343	0.003456	0.003063	0.096284
55384	0.032375	0.019972	9.835597	0.995345	0.003451	0.003060	0.096268
55385	0.009619	0.007243	9.834365	0.995344	0.003447	0.003064	0.096278
55386	0.043202	0.014737	9.842227	0.995345	0.003448	0.003051	0.096266
55387	0.026731	-0.006867	9.823320	0.995345	0.003438	0.003047	0.096264
