// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
55285	0.067800	0.074479	9.827221	-0.999586	-0.003589	-0.003456	-0.028338
55286	0.050692	0.066339	9.796350	-0.999586	-0.003597	-0.003464	-0.028329
55287	0.064606	0.046318	9.842742	-0.999587	-0.003591	-0.003461	-0.028311
55288	0.054484	0.055200	9.789420	-0.999587	-0.003565	-0.003460	-0.028311
55289	0.047023	0.063577	9.832112	-0.999588	-0.003559	-0.003469	-0.028279
55290	0.061280	0.046679	9.842762	-0.999588	-0.003563	-0.003460	-0.028273
55291	0.045252	0.067427	9.796369	-0.999587	-0.003566	-0.003462	-0.028293
55292	0.062622	0.056277	9.831546	-0.999587	-0.003572	-0.003465	-0.028289
55293	0.045404	0.048019	9.800666	-0.999588	-0.003557	-0.003459	-0.028275
55294	0.070166	0.053936	9.813398	-0.999587	-0.003549	-0.003450	-0.028309
55295	0.055888	0.048254	9.842786	-0.999587	-0.003553	-0.003449	-0.028317
55296	0.062052	0.065980	9.820341	-0.999586	-0.003547	-0.003437	-0.028330
55297	0.057747	0.060603	9.795823	-0.999587	-0.003542	-0.003442	-0.028318
55298	0.055945	0.054791	9.867323	-0.999586	-0.003548	-0.003445	-0.028341
55299	0.064857	0.055562	9.813426	-0.999586	-0.003552	-0.003437	-0.028337
55300	0.054691	0.061704	9.795833	-0.999586	-0.003550	-0.003428	-0.028328
55301	0.033725	0.041756	9.811912	-0.999587	-0.003557	-0.003419	-0.028322
55302	0.039698	0.056504	9.825212	-0.999588	-0.003558	-0.003410	-0.028289
55303	0.054353	0.042730	9.800141	-0.999587	-0.003556	-0.003405	-0.028305
55304	0.041254	0.065874	9.813992	-0.999587	-0.003552	-0.003407	-0.028302
