// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
55285	-0.003202	-0.052651	9.870537	0.967591	-0.001862	0.001160	-0.252513
55286	-0.003981	-0.053714	9.870531	0.967590	-0.001883	0.001165	-0.252515
55287	-0.011108	-0.028576	9.846601	0.967593	-0.001858	0.001171	-0.252507
55288	0.024388	-0.065844	9.878066	0.967592	-0.001865	0.001176	-0.252508
55289	-0.018207	-0.034833	9.833934	0.967590	-0.001853	0.001163	-0.252516
55290	0.011087	-0.052976	9.861046	0.967590	-0.001858	0.001167	-0.252518
55291	-0.019649	-0.043445	9.853493	0.967588	-0.001870	0.001163	-0.252523
55292	-0.008109	-0.052003	9.850931	0.967589	-0.001862	0.001167	-0.252522
55293	-0.021260	-0.052017	9.873050	0.967589	-0.001870	0.001171	-0.252522
55294	0.008321	-0.049971	9.841461	0.967586	-0.001871	0.001181	-0.252531
55295	-0.004977	-0.050076	9.863580	0.967590	-0.001874	0.001192	-0.252515
55296	-0.012398	-0.038659	9.878797	0.967587	-0.001880	0.001195	-0.252529
55297	-0.000957	-0.047057	9.876238	0.967588	-0.001861	0.001195	-0.252525
55298	0.016976	-0.074706	9.878019	0.967586	-0.001870	0.001190	-0.252533
55299	-0.002401	-0.048839	9.876229	0.967587	-0.001873	0.001200	-0.252528
55300	-0.009637	-0.030614	9.871886	0.967587	-0.001880	0.001203	-0.252529
55301	0.008410	-0.051577	9.854102	0.967590	-0.001874	0.001204	-0.252516
55302	0.013173	-0.047577	9.866771	0.967591	-0.001861	0.001214	-0.252512
55303	-0.011236	-0.057051	9.863536	0.967586	-0.001870	0.001210	-0.252531
55304	-0.000337	-0.041588	9.869318	0.967588	-0.001860	0.001197	-0.252526
55305	0.005600	-0.061680	9.873646	0.967591	-0.001876	0.001186	-0.252512
55306	-0.018618	-0.064345	9.850844	0.967591	-0.001859	0.001202	-0.252515
55307	0.022023	-0.059560	9.864200	0.967592	-0.001870	0.001199	-0.252509
55308	0.002741	-0.033572	9.862421	0.967592	-0.001863	0.001203	-0.252508
55309	0.002139	-0.027540	9.842861	0.967591	-0.001860	0.001210	-0.252512
55310	0.001814	-0.066045	9.873619	0.967591	-0.001868	0.001203	-0.252513
55311	-0.010888	-0.059285	9.876166	0.967595	-0.001871	0.001192	-0.252497
55312	-0.006065	-0.055180	9.888842	0.967592	-0.001839	0.001204	-0.252510
55313	0.005417	-0.056719	9.866730	0.967594	-0.001844	0.001211	-0.252500
55314	-0.013339	-0.061568	9.876149	0.967598	-0.001847	0.001212	-0.252485
55315	0.004315	-0.051819	9.847165	0.967598	-0.001853	0.001204	-0.252487
55316	0.015700	-0.067282	9.864162	0.967599	-0.001857	0.001202	-0.252483
55317	0.015303	-0.061246	9.844605	0.967599	-0.001848	0.001193	-0.252484
55318	0.007747	-0.056389	9.879390	0.967600	-0.001835	0.001203	-0.252479
55319	-0.010993	-0.054226	9.869251	0.967597	-0.001836	0.001215	-0.252489
55320	-0.029342	-0.045269	9.839558	0.967600	-0.001836	0.001211	-0.252479
55321	-0.006852	-0.051051	9.881928	0.967601	-0.001816	0.001212	-0.252476
55322	0.016932	-0.067244	9.876823	0.967601	-0.001833	0.001202	-0.252474
55323	-0.002223	-0.041249	9.875058	0.967601	-0.001826	0.001203	-0.252473
55324	0.015370	-0.031318	9.846097	0.967600	-0.001824	0.001200	-0.252477
55325	-0.009258	-0.054476	9.881908	0.967602	-0.001836	0.001183	-0.252472
55326	-0.009780	-0.055450	9.881902	0.967603	-0.001838	0.001184	-0.252469
55327	0.002014	-0.050211	9.840253	0.967602	-0.001823	0.001198	-0.252470
55328	0.018970	-0.053947	9.850394	0.967604	-0.001820	0.001194	-0.252462
55329	-0.006222	-0.046105	9.875034	0.967606	-0.001810	0.001180	-0.252457
55330	-0.012683	-0.058269	9.881882	0.967607	-0.001799	0.001177	-0.252451
55331	-0.001495	-0.036018	9.868177	0.967609	-0.001810	0.001163	-0.252446
55332	-0.001345	-0.060839	9.859778	0.967609	-0.001804	0.001170	-0.252445
55333	-0.008287	-0.042391	9.855474	0.967609	-0.001805	0.001158	-0.252443
55334	0.015565	-0.058623	9.850373	0.967605	-0.001802	0.001154	-0.252460
55335	-0.009608	-0.043805	9.855466	0.967607	-0.001777	0.001161	-0.252452
55336	-0.004851	-0.039853	9.868161	0.967607	-0.001785	0.001167	-0.252452
55337	-0.022463	-0.061717	9.849600	0.967610	-0.001792	0.001148	-0.252442
55338	0.018178	-0.064017	9.882598	0.967608	-0.001790	0.001155	-0.252447
55339	-0.006774	-0.042576	9.868148	0.967611	-0.001789	0.001158	-0.252437
55340	-0.002052	-0.038695	9.880846	0.967612	-0.001776	0.001169	-0.252433
55341	0.009602	-0.040344	9.858757	0.967613	-0.001779	0.001170	-0.252429
55342	0.003026	-0.052682	9.865590	0.967618	-0.001770	0.001167	-0.252410
55343	0.008957	-0.065931	9.850335	0.967616	-0.001780	0.001163	-0.252418
55344	-0.004678	-0.035158	9.861294	0.967614	-0.001768	0.001174	-0.252425
55345	0.000502	-0.062167	9.885112	0.967617	-0.001775	0.001179	-0.252415
55346	-0.005534	-0.060919	9.852864	0.967618	-0.001777	0.001178	-0.252411
55347	-0.012504	-0.042568	9.848575	0.967619	-0.001781	0.001177	-0.252407
55348	-0.001078	-0.051185	9.846025	0.967621	-0.001781	0.001183	-0.252397
55349	0.009038	-0.049583	9.890973	0.967622	-0.001775	0.001185	-0.252396
55350	-0.002914	-0.059573	9.865551	0.967620	-0.001762	0.001184	-0.252403
55351	-0.009387	-0.065132	9.852834	0.967621	-0.001773	0.001205	-0.252398
55352	0.013336	-0.064633	9.875706	0.967624	-0.001780	0.001187	-0.252387
55353	-0.005736	-0.038448	9.873970	0.967626	-0.001770	0.001197	-0.252381
55354	0.005385	-0.053965	9.890953	0.967624	-0.001781	0.001194	-0.252388
55355	0.010916	-0.036443	9.864603	0.967627	-0.001774	0.001197	-0.252375
55356	-0.008278	-0.047955	9.893487	0.967622	-0.001770	0.001204	-0.252393
55357	0.021308	-0.052782	9.881583	0.967622	-0.001777	0.001195	-0.252395
55358	0.010059	-0.086941	9.847698	0.967623	-0.001780	0.001208	-0.252391
55359	-0.015857	-0.048526	9.861226	0.967624	-0.001783	0.001219	-0.252387
55360	0.013876	-0.053289	9.849327	0.967623	-0.001781	0.001191	-0.252392
55361	-0.011021	-0.038517	9.854409	0.967628	-0.001771	0.001202	-0.252373
55362	0.000048	-0.054117	9.871388	0.967625	-0.001787	0.001201	-0.252384
55363	-0.000420	-0.048137	9.851858	0.967626	-0.001777	0.001209	-0.252378
55364	0.010642	-0.063744	9.868835	0.967626	-0.001792	0.001210	-0.252378
55365	-0.007837	-0.061595	9.858649	0.967627	-0.001786	0.001213	-0.252377
55366	-0.003091	-0.057700	9.871367	0.967628	-0.001776	0.001224	-0.252370
55367	-0.003282	-0.044583	9.832318	0.967629	-0.001769	0.001226	-0.252369
55368	-0.004477	-0.059259	9.871357	0.967628	-0.001776	0.001207	-0.252372
55369	0.006932	-0.037018	9.857761	0.967623	-0.001771	0.001203	-0.252391
55370	-0.005589	-0.060814	9.871347	0.967579	-0.001829	0.001218	-0.252558
55371	-0.011767	-0.066186	9.858615	0.967580	-0.001831	0.001205	-0.252556
55372	-0.012751	-0.073974	9.878128	0.967578	-0.001827	0.001210	-0.252562
55373	-0.001682	-0.051691	9.864540	0.967578	-0.001819	0.001211	-0.252562
55374	-0.002357	-0.052613	9.864535	0.967579	-0.001831	0.001208	-0.252557
55375	-0.003662	-0.029630	9.873013	0.967580	-0.001825	0.001209	-0.252556
55376	-0.009382	-0.059036	9.851794	0.967582	-0.001833	0.001215	-0.252546
55377	0.012510	-0.034548	9.883199	0.967581	-0.001821	0.001223	-0.252553
55378	-0.005378	-0.056193	9.864514	0.967586	-0.001835	0.001220	-0.252533
55379	-0.006054	-0.057126	9.864509	0.967586	-0.001829	0.001221	-0.252533
