// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
39183	-9.544574	-0.669609	-2.299608	0.602684	0.114448	0.779287	-0.128003
39184	-9.561339	-0.695667	-2.311634	0.602642	0.114329	0.779352	-0.127909
39185	-9.538484	-0.764248	-2.343294	0.602663	0.114117	0.779403	-0.127694
39186	-9.454480	-0.835703	-2.405365	0.602692	0.113908	0.779448	-0.127469
39187	-9.474106	-0.790596	-2.380824	0.602636	0.113954	0.779479	-0.127501
39188	-9.450165	-0.719500	-2.452470	0.602651	0.114121	0.779422	-0.127629
39189	-9.469334	-0.727838	-2.502512	0.602611	0.114376	0.779382	-0.127836
39190	-9.440251	-0.653187	-2.509424	0.602541	0.114573	0.779385	-0.127974
39191	-9.448731	-0.607522	-2.400417	0.602502	0.114672	0.779402	-0.127960
39192	-9.437452	-0.576613	-2.410602	0.602470	0.114669	0.779443	-0.127868
39193	-9.464376	-0.565868	-2.390915	0.602382	0.114727	0.779504	-0.127855
39194	-9.510030	-0.564744	-2.422605	0.602258	0.114818	0.779571	-0.127951
39195	-9.490516	-0.629104	-2.441830	0.602182	0.114908	0.779597	-0.128071
39196	-9.499587	-0.650115	-2.356960	0.601986	0.114964	0.779727	-0.128152
39197	-9.467916	-0.620049	-2.362895	0.602013	0.114893	0.779720	-0.128132
39198	-9.468999	-0.583915	-2.410641	0.602010	0.114904	0.779711	-0.128189
39199	-9.459609	-0.537519	-2.460105	0.602003	0.114884	0.779718	-0.128193
39200	-9.465826	-0.490473	-2.318108	0.601987	0.114772	0.779765	-0.128083
39201	-9.404219	-0.612156	-2.448852	0.601898	0.114602	0.779878	-0.127966
39202	-9.433411	-0.680163	-2.400249	0.601707	0.114448	0.780060	-0.127895
39203	-9.448917	-0.662000	-2.385457	0.601494	0.114250	0.780263	-0.127831
39204	-9.465067	-0.633725	-2.456154	0.601367	0.114031	0.780415	-0.127700
39205	-9.548369	-0.709194	-2.403450	0.601213	0.113852	0.780578	-0.127587
39206	-9.503221	-0.677253	-2.293111	0.601174	0.113576	0.780674	-0.127427
39207	-9.457164	-0.659034	-2.438287	0.601032	0.113458	0.780811	-0.127371
39208	-9.488805	-0.656861	-2.355686	0.600742	0.113469	0.781031	-0.127371
39209	-9.461972	-0.632979	-2.298581	0.600583	0.113404	0.781179	-0.127281
39210	-9.445744	-0.579958	-2.418432	0.600423	0.113386	0.781301	-0.127295
39211	-9.462646	-0.570544	-2.480763	0.600245	0.113326	0.781441	-0.127330
39212	-9.464373	-0.648833	-2.454098	0.600069	0.113168	0.781612	-0.127250
39213	-9.469720	-0.675588	-2.384206	0.599929	0.112881	0.781793	-0.127051
39214	-9.499004	-0.632155	-2.448321	0.599749	0.112683	0.781982	-0.126919
39215	-9.545022	-0.680615	-2.381787	0.599540	0.112541	0.782180	-0.126811
39216	-9.528199	-0.749524	-2.304783	0.599384	0.112512	0.782308	-0.126781
39217	-9.541006	-0.735262	-2.300334	0.599357	0.112465	0.782341	-0.126745
39218	-9.508221	-0.701264	-2.436684	0.599335	0.112396	0.782378	-0.126686
39219	-9.435474	-0.619560	-2.531926	0.599319	0.112433	0.782368	-0.126790
39220	-9.379857	-0.573963	-2.551361	0.599319	0.112401	0.782378	-0.126760
39221	-9.392748	-0.650505	-2.606994	0.599203	0.112342	0.782489	-0.126672
39222	-9.425111	-0.703854	-2.467500	0.599006	0.112321	0.782641	-0.126687
