// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43442	-1.300239	0.943329	9.764006	-0.614449	-0.078960	-0.008230	0.784952
43443	-1.310743	0.834256	9.596446	-0.614419	-0.079009	-0.008491	0.784968
43444	-1.362616	0.726057	9.612504	-0.614348	-0.079202	-0.008608	0.785003
43445	-1.310986	0.792431	9.720758	-0.614201	-0.079354	-0.008733	0.785101
43446	-1.275491	0.776531	9.678096	-0.613989	-0.079620	-0.008857	0.785239
43447	-1.461736	0.732598	9.711287	-0.613790	-0.079884	-0.009069	0.785365
43448	-1.324433	0.860414	9.714422	-0.613619	-0.079966	-0.009144	0.785489
43449	-1.276400	0.847280	9.702562	-0.613468	-0.080261	-0.009142	0.785577
43450	-1.426764	0.842900	9.692663	-0.613364	-0.080503	-0.009275	0.785632
43451	-1.417395	0.892880	9.711925	-0.613194	-0.080722	-0.009350	0.785741
43452	-1.306382	0.846364	9.713153	-0.613037	-0.080943	-0.009497	0.785839
43453	-1.431772	0.770476	9.621124	-0.612916	-0.081147	-0.009612	0.785911
43454	-1.426549	0.775316	9.714947	-0.612797	-0.081363	-0.009527	0.785983
43455	-1.346960	0.978011	9.792096	-0.612710	-0.081574	-0.009413	0.786031
43456	-1.329130	0.860007	9.699902	-0.612581	-0.081819	-0.009405	0.786105
43457	-1.426218	0.827011	9.756332	-0.612437	-0.082037	-0.009428	0.786195
43458	-1.377633	0.815648	9.744579	-0.612330	-0.082258	-0.009355	0.786256
43459	-1.377106	0.977722	9.761588	-0.612271	-0.082478	-0.009284	0.786279
43460	-1.459725	0.960422	9.707262	-0.612250	-0.082719	-0.009282	0.786271
43461	-1.330889	0.872941	9.643212	-0.612210	-0.082872	-0.009224	0.786286
43462	-1.369938	0.868271	9.594071	-0.612157	-0.083112	-0.009045	0.786305
43463	-1.394168	0.904269	9.662440	-0.612146	-0.083351	-0.008935	0.786289
43464	-1.427287	0.958476	9.662939	-0.612098	-0.083436	-0.009037	0.786316
43465	-1.367357	0.847904	9.576552	-0.612040	-0.083538	-0.009195	0.786348
43466	-1.339769	0.860114	9.550198	-0.612022	-0.083829	-0.009110	0.786333
43467	-1.378224	0.976557	9.569067	-0.612025	-0.084181	-0.009022	0.786294
43468	-1.416259	1.072219	9.581484	-0.612102	-0.084486	-0.009092	0.786200
43469	-1.336687	1.075905	9.584597	-0.612195	-0.084580	-0.009494	0.786113
43470	-1.283710	0.937181	9.535739	-0.612275	-0.084682	-0.010056	0.786032
43471	-1.359077	0.906004	9.630037	-0.612378	-0.084902	-0.010724	0.785920
43472	-1.512741	0.955974	9.530015	-0.612535	-0.085367	-0.011227	0.785740
43473	-1.488445	0.762673	9.526637	-0.612738	-0.085847	-0.011542	0.785525
43474	-1.365145	0.850184	9.603874	-0.612880	-0.086662	-0.011608	0.785324
43475	-1.512534	1.108252	9.626893	-0.612972	-0.087151	-0.012240	0.785188
43476	-1.576336	0.892918	9.515232	-0.613102	-0.087426	-0.013244	0.785040
43477	-1.522342	0.857160	9.524895	-0.613155	-0.087557	-0.014654	0.784959
43478	-1.550654	0.655158	9.521845	-0.613024	-0.088062	-0.015940	0.784979
43479	-1.546924	0.571622	9.554907	-0.612829	-0.088963	-0.016837	0.785011
43480	-1.467501	0.870078	9.395176	-0.612654	-0.090164	-0.017553	0.784995
43481	-1.538178	0.943338	9.249034	-0.612472	-0.091138	-0.018859	0.784994
43482	-1.570479	0.752555	9.220199	-0.612319	-0.091920	-0.020707	0.784976
43483	-1.521618	0.710539	9.174785	-0.612012	-0.093009	-0.022767	0.785030
43484	-1.836622	0.519834	9.142119	-0.611541	-0.094651	-0.024559	0.785147
43485	-1.999551	0.667949	9.432691	-0.611143	-0.096376	-0.026142	0.785196
43486	-1.898606	0.747029	9.614241	-0.610893	-0.098225	-0.027559	0.785112
43487	-1.676280	0.777666	9.720904	-0.610764	-0.100008	-0.028791	0.784944
43488	-1.868713	0.802225	9.668172	-0.610523	-0.101843	-0.030215	0.784842
43489	-2.405632	0.715455	9.735380	-0.610277	-0.103379	-0.032147	0.784756
43490	-2.324891	0.515326	9.827775	-0.609947	-0.104517	-0.034010	0.784783
43491	-2.061005	0.309963	9.964836	-0.609376	-0.105987	-0.035488	0.784964
43492	-2.138766	0.813722	9.807649	-0.608800	-0.107529	-0.036373	0.785161
43493	-2.236777	0.825170	9.701389	-0.608362	-0.108599	-0.037856	0.785282
43494	-2.668122	0.655744	9.914355	-0.607809	-0.109604	-0.039380	0.785496
43495	-2.623637	0.542078	10.150867	-0.607433	-0.109748	-0.040944	0.785687
43496	-2.320148	0.547611	10.241821	-0.607152	-0.109893	-0.041870	0.785835
43497	-2.387979	0.757591	10.205325	-0.606693	-0.110325	-0.041733	0.786136
43498	-2.526450	0.710330	10.224556	-0.606141	-0.110383	-0.041186	0.786583
43499	-2.834545	0.749472	10.331835	-0.605625	-0.110287	-0.040245	0.787042
43500	-2.435844	0.904561	10.491389	-0.605359	-0.109364	-0.038991	0.787439
43501	-2.219841	0.745416	10.409356	-0.605316	-0.108207	-0.037338	0.787712
43502	-2.555080	0.783601	10.601249	-0.605479	-0.106209	-0.035640	0.787937
43503	-2.625233	0.585987	10.795856	-0.605608	-0.103160	-0.033967	0.788317
43504	-2.434537	0.587025	11.003085	-0.605742	-0.099272	-0.031989	0.788795
43505	-1.900678	1.139588	10.846113	-0.605852	-0.094310	-0.029841	0.789404
43506	-1.322125	1.396020	10.193418	-0.606142	-0.088199	-0.028202	0.789948
43507	-1.354941	1.022749	9.407782	-0.606615	-0.081792	-0.027131	0.790311
43508	-1.403634	0.538880	8.844166	-0.607141	-0.076206	-0.025413	0.790523
43509	-1.260359	0.255805	8.780528	-0.607656	-0.072215	-0.022389	0.790593
43510	-1.408017	0.526407	8.917679	-0.608125	-0.069634	-0.018408	0.790567
43511	-1.236972	0.880668	8.866677	-0.608659	-0.067210	-0.014759	0.790443
43512	-0.997148	0.892464	9.167266	-0.609230	-0.064427	-0.012518	0.790273
43513	-1.026132	0.738137	9.138091	-0.609957	-0.061443	-0.011379	0.789967
43514	-0.976881	0.539106	8.904481	-0.610752	-0.058643	-0.011035	0.789570
43515	-0.813123	0.295986	8.779352	-0.611497	-0.056643	-0.011001	0.789140
43516	-0.791678	0.337992	8.887293	-0.612178	-0.055205	-0.011260	0.788710
43517	-0.568113	0.366409	8.899914	-0.612807	-0.054652	-0.011423	0.788258
43518	-0.750167	0.499280	9.000254	-0.613420	-0.054682	-0.012078	0.787769
43519	-0.756237	0.560866	9.082006	-0.613996	-0.054942	-0.012875	0.787289
43520	-0.833022	0.424103	9.249233	-0.614542	-0.055820	-0.013827	0.786785
43521	-1.167267	0.434363	9.437007	-0.615096	-0.056676	-0.014716	0.786275
43522	-0.938744	0.495394	9.586288	-0.615505	-0.057234	-0.016042	0.785889
43523	-1.081804	0.371876	9.731944	-0.615767	-0.057565	-0.017932	0.785618
43524	-1.264650	0.091103	9.864973	-0.615928	-0.057968	-0.019645	0.785422
43525	-1.285798	0.168558	9.908247	-0.616002	-0.058575	-0.020874	0.785286
43526	-1.110810	0.348809	9.854129	-0.615905	-0.059484	-0.021560	0.785276
43527	-1.269022	0.586357	9.896478	-0.615542	-0.059897	-0.022417	0.785505
43528	-1.343490	0.534220	10.043953	-0.615080	-0.059914	-0.023774	0.785826
43529	-1.328191	0.376760	9.968533	-0.614545	-0.059867	-0.025025	0.786209
43530	-1.235522	0.423541	9.884754	-0.613829	-0.060063	-0.025528	0.786736
43531	-1.156791	0.744085	9.820579	-0.613017	-0.059979	-0.026190	0.787354
43532	-1.381267	0.608634	9.763813	-0.612333	-0.059435	-0.027592	0.787880
43533	-1.252150	0.784874	9.824022	-0.611775	-0.058549	-0.029233	0.788320
43534	-1.096165	0.594129	9.510748	-0.611180	-0.057904	-0.030926	0.788765
43535	-1.217043	0.662068	9.462412	-0.610433	-0.057307	-0.032493	0.789324
43536	-1.267246	0.713469	9.358198	-0.609640	-0.056910	-0.034318	0.789888
43537	-1.418892	0.557238	9.492562	-0.608976	-0.056328	-0.036399	0.790348
43538	-1.028883	0.077986	9.433168	-0.608586	-0.056300	-0.038014	0.790575
43539	-1.156300	-0.047564	9.413814	-0.608344	-0.057252	-0.038644	0.790662
43540	-1.135607	0.081023	9.369284	-0.608104	-0.058500	-0.038780	0.790748
43541	-1.208231	0.240019	9.315469	-0.607980	-0.059813	-0.039556	0.790707
43542	-1.348060	-0.100921	9.348250	-0.607927	-0.060868	-0.040985	0.790595
43543	-1.202827	-0.415532	9.199351	-0.607740	-0.062223	-0.042482	0.790554
43544	-1.187232	-0.526408	9.069340	-0.607249	-0.063629	-0.044374	0.790715
43545	-1.164758	-0.559980	8.873110	-0.606233	-0.065069	-0.046825	0.791236
43546	-1.070390	-0.753964	8.620424	-0.604714	-0.066256	-0.050158	0.792096
43547	-1.346137	-0.573811	8.494824	-0.603249	-0.067788	-0.053886	0.792837
43548	-1.566396	-0.398156	8.549398	-0.602170	-0.069157	-0.059330	0.793151
43549	-1.737369	-1.074834	8.954604	-0.600782	-0.071149	-0.065741	0.793522
43550	-2.019066	-1.133282	9.187299	-0.598346	-0.073930	-0.072066	0.794558
43551	-2.208950	-1.052189	8.999924	-0.594860	-0.076287	-0.079075	0.796285
43552	-2.304531	-1.029695	8.876923	-0.590707	-0.078084	-0.087041	0.798368
43553	-2.636402	-1.350505	8.971374	-0.586345	-0.080048	-0.095917	0.800370
43554	-2.986352	-1.906762	9.428677	-0.581883	-0.082248	-0.105604	0.802182
43555	-3.039680	-1.963967	10.015179	-0.576760	-0.085385	-0.114408	0.804343
43556	-2.943712	-1.315206	10.461098	-0.570752	-0.087585	-0.122896	0.807135
43557	-3.009114	-0.520464	10.320791	-0.564521	-0.087867	-0.133177	0.809851
43558	-3.573192	-0.251801	9.809934	-0.559076	-0.085972	-0.146749	0.811485
43559	-3.393680	-1.921378	9.370734	-0.554469	-0.082203	-0.163371	0.811860
43560	-3.169574	-2.626294	8.994000	-0.549281	-0.080395	-0.178428	0.812398
43561	-3.350956	-2.213072	9.059778	-0.543694	-0.079940	-0.192493	0.812990
43562	-3.515106	-1.690461	9.310633	-0.538190	-0.079238	-0.206479	0.813289
43563	-3.787274	-1.748013	10.115701	-0.533644	-0.077182	-0.221891	0.812423
43564	-3.940264	-2.267065	10.371066	-0.530476	-0.074110	-0.236106	0.810775
43565	-3.295185	-1.545625	10.041437	-0.527947	-0.071111	-0.247590	0.809268
43566	-3.649371	-0.537221	9.480721	-0.526088	-0.067479	-0.259912	0.806922
43567	-3.723732	-0.938711	9.145403	-0.525373	-0.061482	-0.276200	0.802444
43568	-4.568035	-1.505346	8.826944	-0.525169	-0.055878	-0.292955	0.797028
43569	-4.984749	-1.620831	8.570407	-0.525431	-0.047708	-0.312289	0.790014
43570	-4.276718	-3.378871	8.536333	-0.526269	-0.037300	-0.332019	0.781929
43571	-3.358276	-4.108295	7.900311	-0.527074	-0.028485	-0.349462	0.774117
43572	-3.541338	-3.236806	6.746365	-0.527626	-0.021482	-0.365980	0.766295
43573	-3.690055	-2.437588	5.910261	-0.527815	-0.013600	-0.384319	0.757315
43574	-3.912564	-3.648416	5.704973	-0.527133	-0.003215	-0.407080	0.745926
43575	-3.945669	-5.307028	4.602217	-0.525154	0.005535	-0.429807	0.734472
43576	-4.339249	-5.546952	2.678184	-0.521510	0.011117	-0.453286	0.722797
43577	-3.609969	-5.252064	2.261087	-0.516780	0.017052	-0.478066	0.710000
43578	-3.815836	-8.005323	3.030145	-0.510028	0.024620	-0.506207	0.694996
43579	-4.059490	-10.147092	3.415024	-0.502673	0.029714	-0.529106	0.682996
43580	-3.940250	-8.940429	2.198487	-0.494470	0.031034	-0.547283	0.674550
43581	-4.929850	-7.524292	2.359394	-0.486002	0.030302	-0.564783	0.666262
43582	-5.797005	-7.512889	2.437849	-0.476107	0.029052	-0.583727	0.657070
43583	-4.816791	-11.210586	1.165009	-0.462876	0.027816	-0.607198	0.645200
43584	-7.753075	-15.362828	3.422212	-0.448477	0.024742	-0.625151	0.638312
43585	-8.617061	-11.663229	6.682794	-0.441941	0.021745	-0.623801	0.644273
43586	-6.075707	-5.122264	7.951286	-0.439038	0.021359	-0.617894	0.651918
43587	-5.565844	-3.057815	7.388460	-0.436573	0.024567	-0.618476	0.652907
43588	-6.223915	-4.491057	5.027718	-0.433265	0.029830	-0.624905	0.648757
43589	-5.917307	-5.433509	2.794011	-0.428825	0.036574	-0.633998	0.642509
43590	-4.828095	-6.015739	1.860143	-0.423731	0.044264	-0.644018	0.635400
43591	-3.889889	-6.217282	1.622340	-0.418394	0.052537	-0.654072	0.627993
43592	-3.675256	-6.617695	0.671950	-0.412708	0.061456	-0.664205	0.620264
43593	-3.539676	-7.240599	-0.325247	-0.406610	0.070675	-0.674255	0.612416
