// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
39183	-9.578444	-1.793601	0.168025	-0.703485	0.033120	-0.703282	0.096984
39184	-9.608299	-1.868207	0.097020	-0.703368	0.033327	-0.703418	0.096778
39185	-9.639717	-1.879209	0.067944	-0.703241	0.033423	-0.703557	0.096658
39186	-9.599289	-1.803392	0.064566	-0.703116	0.033468	-0.703690	0.096587
39187	-9.634950	-1.822541	-0.007147	-0.702987	0.033553	-0.703830	0.096470
39188	-9.615251	-1.843249	-0.043310	-0.702888	0.033511	-0.703935	0.096444
39189	-9.623549	-1.843180	-0.070178	-0.702794	0.033420	-0.704028	0.096483
39190	-9.624486	-1.802027	-0.020522	-0.702730	0.033278	-0.704092	0.096527
39191	-9.604291	-1.825976	-0.019451	-0.702649	0.033129	-0.704166	0.096625
39192	-9.617273	-1.778279	0.025652	-0.702600	0.032983	-0.704214	0.096683
39193	-9.625630	-1.777832	0.000113	-0.702557	0.032923	-0.704262	0.096670
39194	-9.629450	-1.788897	-0.008579	-0.702522	0.032929	-0.704303	0.096626
39195	-9.625528	-1.779167	0.032778	-0.702485	0.032916	-0.704345	0.096591
39196	-9.600836	-1.814646	0.051276	-0.702440	0.032896	-0.704393	0.096571
39197	-9.577871	-1.803262	0.050246	-0.702377	0.032791	-0.704453	0.096629
39198	-9.627344	-1.732672	0.043968	-0.702317	0.032713	-0.704510	0.096674
39199	-9.626285	-1.775186	0.025605	-0.702248	0.032698	-0.704582	0.096658
39200	-9.660508	-1.695870	-0.004035	-0.702226	0.032785	-0.704608	0.096600
39201	-9.638128	-1.804290	-0.070732	-0.702196	0.032961	-0.704650	0.096450
39202	-9.616422	-1.856488	-0.023347	-0.702202	0.033078	-0.704652	0.096350
39203	-9.585678	-1.824743	0.026791	-0.702198	0.033149	-0.704664	0.096266
39204	-9.599776	-1.734480	0.089160	-0.702185	0.033272	-0.704690	0.096133
39205	-9.612729	-1.845897	0.016380	-0.702160	0.033455	-0.704734	0.095931
39206	-9.621284	-1.826325	0.016715	-0.702123	0.033497	-0.704776	0.095876
39207	-9.610180	-1.792472	0.072378	-0.702070	0.033497	-0.704833	0.095846
39208	-9.625581	-1.817086	0.031991	-0.702013	0.033459	-0.704890	0.095853
39209	-9.626522	-1.793038	0.020334	-0.701941	0.033387	-0.704954	0.095931
39210	-9.652600	-1.712919	0.014607	-0.701870	0.033427	-0.705024	0.095927
39211	-9.633375	-1.837072	-0.024617	-0.701817	0.033599	-0.705089	0.095782
39212	-9.628598	-1.851652	0.025619	-0.701761	0.033644	-0.705149	0.095732
39213	-9.592769	-1.744994	0.033671	-0.701692	0.033728	-0.705227	0.095630
39214	-9.631290	-1.747733	0.114957	-0.701611	0.033888	-0.705326	0.095438
39215	-9.612562	-1.867756	0.038447	-0.701485	0.034020	-0.705460	0.095327
39216	-9.561918	-1.842110	0.114187	-0.701318	0.033994	-0.705623	0.095361
39217	-9.607704	-1.759605	0.111835	-0.701122	0.033996	-0.705824	0.095309
39218	-9.598494	-1.833255	-0.010331	-0.700909	0.034049	-0.706045	0.095227
39219	-9.619789	-1.783611	-0.029431	-0.700701	0.034033	-0.706253	0.095222
39220	-9.627032	-1.681452	-0.054802	-0.700514	0.034087	-0.706445	0.095144
39221	-9.650362	-1.829339	-0.153906	-0.700346	0.034268	-0.706629	0.094956
39222	-9.632799	-1.890021	-0.153553	-0.700187	0.034252	-0.706785	0.094971
39223	-9.581441	-1.765242	-0.036868	-0.700064	0.034183	-0.706910	0.094973
39224	-9.609928	-1.727494	0.029056	-0.699912	0.034308	-0.707072	0.094844
39225	-9.620156	-1.783513	-0.023999	-0.699750	0.034493	-0.707248	0.094664
39226	-9.647704	-1.782049	-0.047121	-0.699592	0.034665	-0.707419	0.094488
39227	-9.638839	-1.819938	-0.080464	-0.699432	0.034766	-0.707588	0.094369
39228	-9.612181	-1.796801	-0.077172	-0.699276	0.034849	-0.707752	0.094266
39229	-9.592603	-1.798210	-0.088424	-0.699117	0.034976	-0.707920	0.094134
39230	-9.631218	-1.817330	-0.071373	-0.698960	0.035117	-0.708090	0.093971
39231	-9.627283	-1.820236	-0.130771	-0.698822	0.035234	-0.708241	0.093813
39232	-9.600752	-1.793032	-0.162583	-0.698689	0.035275	-0.708379	0.093746
39233	-9.671809	-1.775853	-0.188586	-0.698598	0.035416	-0.708485	0.093576
39234	-9.644869	-1.890389	-0.276028	-0.698556	0.035506	-0.708539	0.093444
39235	-9.642686	-1.841639	-0.181887	-0.698558	0.035566	-0.708548	0.093338
39236	-9.621598	-1.771109	-0.102402	-0.698610	0.035766	-0.708521	0.093071
39237	-9.587616	-1.868502	-0.101474	-0.698642	0.035979	-0.708516	0.092789
39238	-9.579820	-1.744220	-0.046138	-0.698675	0.036065	-0.708501	0.092624
39239	-9.598683	-1.646176	0.036202	-0.698682	0.036251	-0.708520	0.092352
39240	-9.626762	-1.761615	-0.050625	-0.698661	0.036653	-0.708577	0.091912
39241	-9.642851	-1.883975	-0.132873	-0.698634	0.036863	-0.708624	0.091676
39242	-9.640902	-1.693967	0.018903	-0.698604	0.036989	-0.708677	0.091436
39243	-9.613140	-1.713271	0.007824	-0.698550	0.037439	-0.708770	0.090943
39244	-9.585173	-1.741331	0.066610	-0.698457	0.037979	-0.708908	0.090359
39245	-9.620490	-1.740092	0.019424	-0.698329	0.038528	-0.709074	0.089809
39246	-9.596108	-1.768438	-0.038353	-0.698163	0.039051	-0.709273	0.089301
39247	-9.621228	-1.711852	-0.038541	-0.697960	0.039489	-0.709501	0.088886
39248	-9.641805	-1.799447	-0.153112	-0.697728	0.039922	-0.709751	0.088512
39249	-9.644491	-1.835703	-0.158908	-0.697509	0.040168	-0.709974	0.088340
39250	-9.673527	-1.768559	-0.175440	-0.697285	0.040326	-0.710192	0.088282
39251	-9.611795	-1.874031	-0.128672	-0.697051	0.040407	-0.710422	0.088255
39252	-9.553390	-1.757158	0.047504	-0.696773	0.040488	-0.710689	0.088258
39253	-9.544910	-1.776654	0.036365	-0.696447	0.040744	-0.711018	0.088061
39254	-9.576903	-1.857420	-0.087025	-0.696057	0.040978	-0.711411	0.087856
