// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
39183	-5.329801	0.517858	8.169653	0.956312	0.045579	0.281037	-0.066391
39184	-5.330621	0.484986	8.185723	0.956323	0.045532	0.281009	-0.066379
39185	-5.305518	0.484246	8.187043	0.956327	0.045521	0.281000	-0.066376
39186	-5.321468	0.485174	8.162025	0.956330	0.045507	0.280990	-0.066386
39187	-5.315062	0.493067	8.192760	0.956336	0.045487	0.280971	-0.066392
39188	-5.330930	0.493894	8.167800	0.956339	0.045473	0.280961	-0.066402
39189	-5.314874	0.503127	8.175096	0.956342	0.045435	0.280960	-0.066389
39190	-5.342660	0.479567	8.207851	0.956342	0.045430	0.280959	-0.066391
39191	-5.315825	0.502118	8.174540	0.956348	0.045425	0.280942	-0.066385
39192	-5.324823	0.491037	8.179238	0.956355	0.045411	0.280924	-0.066367
39193	-5.308745	0.479989	8.185201	0.956352	0.045407	0.280937	-0.066357
39194	-5.333791	0.511854	8.167428	0.956355	0.045416	0.280924	-0.066360
39195	-5.317523	0.480312	8.172173	0.956358	0.045413	0.280920	-0.066342
39196	-5.325824	0.480779	8.159444	0.956359	0.045411	0.280920	-0.066333
39197	-5.318598	0.479914	8.171497	0.956360	0.045419	0.280917	-0.066317
39198	-5.327100	0.522075	8.161280	0.956361	0.045440	0.280914	-0.066300
39199	-5.294436	0.521212	8.174849	0.956366	0.045425	0.280900	-0.066302
39200	-5.329912	0.498260	8.195252	0.956367	0.045388	0.280902	-0.066297
39201	-5.328344	0.499876	8.159228	0.956372	0.045387	0.280889	-0.066288
39202	-5.320006	0.489663	8.152807	0.956371	0.045387	0.280893	-0.066286
39203	-5.313973	0.498063	8.183298	0.956370	0.045401	0.280898	-0.066273
39204	-5.322511	0.519399	8.171734	0.956369	0.045403	0.280903	-0.066259
39205	-5.315187	0.477270	8.181178	0.956368	0.045418	0.280908	-0.066247
39206	-5.315933	0.497949	8.182031	0.956368	0.045428	0.280908	-0.066238
39207	-5.314484	0.499820	8.145906	0.956369	0.045407	0.280912	-0.066222
39208	-5.316021	0.508769	8.164138	0.956374	0.045417	0.280896	-0.066207
39209	-5.317435	0.517911	8.182439	0.956379	0.045417	0.280883	-0.066198
39210	-5.316650	0.508232	8.163762	0.956385	0.045396	0.280865	-0.066202
39211	-5.334373	0.465473	8.171962	0.956386	0.045379	0.280863	-0.066203
39212	-5.301025	0.496423	8.169496	0.956384	0.045375	0.280867	-0.066213
39213	-5.300663	0.507509	8.151879	0.956383	0.045380	0.280866	-0.066229
39214	-5.328592	0.525510	8.187191	0.956390	0.045363	0.280847	-0.066225
39215	-5.310938	0.463488	8.172306	0.956396	0.045319	0.280837	-0.066208
39216	-5.337866	0.492604	8.190415	0.956399	0.045308	0.280828	-0.066205
39217	-5.311965	0.503868	8.174395	0.956401	0.045325	0.280815	-0.066221
39218	-5.312198	0.503502	8.174266	0.956412	0.045293	0.280788	-0.066198
39219	-5.321333	0.512852	8.180223	0.956414	0.045284	0.280783	-0.066205
39220	-5.312830	0.502223	8.173934	0.956421	0.045252	0.280764	-0.066209
39221	-5.320664	0.502077	8.161527	0.956431	0.045226	0.280727	-0.066232
39222	-5.330399	0.479169	8.183615	0.956439	0.045205	0.280704	-0.066229
39223	-5.304409	0.490314	8.167668	0.956442	0.045209	0.280696	-0.066217
39224	-5.322224	0.489279	8.178464	0.956452	0.045198	0.280667	-0.066200
39225	-5.304768	0.510381	8.168832	0.956463	0.045195	0.280627	-0.066216
39226	-5.305792	0.498328	8.186072	0.956472	0.045156	0.280609	-0.066196
39227	-5.307147	0.506635	8.204480	0.956478	0.045116	0.280593	-0.066196
39228	-5.306271	0.475983	8.184496	0.956480	0.045107	0.280588	-0.066202
39229	-5.316526	0.473892	8.207595	0.956484	0.045083	0.280578	-0.066199
39230	-5.307166	0.495405	8.185359	0.956490	0.045063	0.280560	-0.066204
39231	-5.315116	0.495744	8.172843	0.956496	0.045073	0.280534	-0.066208
39232	-5.316300	0.483810	8.189968	0.956501	0.045042	0.280519	-0.066220
39233	-5.308924	0.482300	8.202181	0.956504	0.045021	0.280513	-0.066225
39234	-5.308275	0.472473	8.183400	0.956505	0.045011	0.280508	-0.066231
39235	-5.309810	0.460809	8.200279	0.956504	0.045025	0.280513	-0.066218
39236	-5.327297	0.471557	8.193400	0.956495	0.045053	0.280540	-0.066221
39237	-5.302065	0.483297	8.176946	0.956487	0.045075	0.280567	-0.066200
39238	-5.309744	0.495492	8.146707	0.956484	0.045087	0.280575	-0.066205
39239	-5.312426	0.513654	8.183470	0.956492	0.045074	0.280549	-0.066209
39240	-5.294533	0.492935	8.171421	0.956510	0.045024	0.280494	-0.066223
39241	-5.311950	0.470614	8.181123	0.956513	0.045013	0.280484	-0.066220
39242	-5.295074	0.532644	8.173935	0.956524	0.044967	0.280451	-0.066236
39243	-5.302820	0.511618	8.160204	0.956527	0.044937	0.280441	-0.066256
