// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
39183	-9.655685	1.266273	-0.835812	0.667358	0.001808	0.739600	0.087303
39184	-9.642768	1.195458	-0.898677	0.667276	0.001695	0.739653	0.087481
39185	-9.623027	1.300779	-0.953381	0.667194	0.001623	0.739713	0.087609
39186	-9.669472	1.251023	-0.993160	0.667097	0.001530	0.739778	0.087798
39187	-9.659870	1.221427	-0.980765	0.667042	0.001505	0.739810	0.087940
39188	-9.648449	1.248385	-0.921013	0.666977	0.001469	0.739847	0.088130
39189	-9.635245	1.276065	-0.875993	0.666912	0.001546	0.739895	0.088212
39190	-9.632969	1.292872	-0.877237	0.666854	0.001629	0.739940	0.088271
39191	-9.630954	1.316544	-0.996676	0.666778	0.001789	0.740009	0.088262
39192	-9.664839	1.355218	-1.045772	0.666750	0.001847	0.740026	0.088326
39193	-9.638903	1.275957	-0.973977	0.666695	0.001832	0.740060	0.088461
39194	-9.656493	1.292077	-0.932826	0.666661	0.001837	0.740083	0.088519
39195	-9.630981	1.364597	-0.943150	0.666603	0.001862	0.740132	0.088556
39196	-9.623347	1.347457	-0.900628	0.666567	0.001875	0.740160	0.088592
39197	-9.635721	1.322959	-0.949603	0.666527	0.001924	0.740201	0.088547
39198	-9.655259	1.295656	-0.940594	0.666483	0.001984	0.740245	0.088509
39199	-9.647845	1.298780	-1.000429	0.666450	0.002021	0.740275	0.088504
39200	-9.667508	1.361921	-1.015968	0.666459	0.002023	0.740264	0.088523
39201	-9.631278	1.340574	-0.968427	0.666473	0.001924	0.740237	0.088649
39202	-9.650998	1.313555	-0.957297	0.666487	0.001856	0.740213	0.088755
39203	-9.629280	1.252199	-0.957421	0.666518	0.001843	0.740184	0.088760
39204	-9.652679	1.313523	-0.943098	0.666541	0.001914	0.740172	0.088687
39205	-9.645422	1.295232	-0.898827	0.666576	0.001933	0.740145	0.088651
39206	-9.674288	1.271316	-0.932929	0.666612	0.001966	0.740116	0.088617
39207	-9.639981	1.297502	-0.942484	0.666630	0.002027	0.740104	0.088577
39208	-9.616349	1.292597	-0.896144	0.666629	0.002078	0.740105	0.088573
39209	-9.619747	1.305876	-0.852788	0.666608	0.002083	0.740124	0.088573
39210	-9.630309	1.274970	-0.798224	0.666542	0.002122	0.740184	0.088568
39211	-9.624530	1.291662	-0.829324	0.666434	0.002150	0.740281	0.088574
39212	-9.609627	1.353001	-0.887798	0.666302	0.002146	0.740397	0.088590
39213	-9.628951	1.298382	-0.911678	0.666153	0.002114	0.740523	0.088669
39214	-9.603063	1.342747	-0.955712	0.665983	0.002111	0.740674	0.088679
39215	-9.627759	1.300246	-0.921556	0.665796	0.002069	0.740830	0.088786
39216	-9.661311	1.233781	-0.963871	0.665599	0.002114	0.741008	0.088771
39217	-9.651456	1.279793	-0.995953	0.665421	0.002194	0.741167	0.088775
39218	-9.639934	1.250426	-1.001025	0.665258	0.002220	0.741309	0.088818
39219	-9.639338	1.307803	-0.944720	0.665068	0.002258	0.741468	0.088903
39220	-9.656385	1.386941	-0.963749	0.664881	0.002259	0.741624	0.089005
39221	-9.630278	1.328429	-0.997766	0.664693	0.002242	0.741778	0.089130
39222	-9.596871	1.327837	-1.028353	0.664517	0.002265	0.741925	0.089209
39223	-9.632349	1.303211	-1.009675	0.664345	0.002239	0.742067	0.089320
39224	-9.633405	1.290472	-1.015628	0.664166	0.002297	0.742222	0.089354
39225	-9.634133	1.381779	-1.031924	0.663987	0.002272	0.742372	0.089446
39226	-9.656552	1.403006	-1.068294	0.663839	0.002206	0.742489	0.089575
39227	-9.659401	1.347801	-1.104569	0.663718	0.002161	0.742583	0.089692
39228	-9.617661	1.356516	-1.072431	0.663621	0.002118	0.742660	0.089770
39229	-9.655509	1.330468	-1.037000	0.663543	0.002047	0.742718	0.089873
39230	-9.628847	1.250485	-0.980436	0.663468	0.002056	0.742783	0.089888
39231	-9.619305	1.323533	-0.978756	0.663406	0.002183	0.742852	0.089769
39232	-9.608761	1.431333	-1.064535	0.663304	0.002231	0.742946	0.089743
39233	-9.651167	1.396571	-1.119065	0.663223	0.002141	0.743002	0.089883
39234	-9.678040	1.284142	-1.143890	0.663212	0.002030	0.742996	0.090013
39235	-9.690106	1.259925	-1.191308	0.663227	0.001983	0.742970	0.090114
39236	-9.690066	1.260951	-1.190549	0.663311	0.002038	0.742894	0.090129
39237	-9.643745	1.340453	-1.119466	0.663450	0.002085	0.742769	0.090134
39238	-9.610188	1.290789	-1.084622	0.663583	0.002130	0.742644	0.090186
39239	-9.634514	1.290740	-1.010565	0.663759	0.002253	0.742489	0.090161
39240	-9.694624	1.354427	-0.938239	0.663925	0.002364	0.742345	0.090125
39241	-9.617130	1.375340	-0.938735	0.664058	0.002424	0.742223	0.090141
39242	-9.579017	1.417033	-0.959089	0.664164	0.002420	0.742124	0.090176
39243	-9.598646	1.494114	-0.956281	0.664251	0.002318	0.742029	0.090329
39244	-9.659122	1.266621	-0.957448	0.664308	0.002033	0.741932	0.090703
39245	-9.654304	1.262805	-0.881441	0.664368	0.001920	0.741859	0.090872
39246	-9.683501	1.135897	-0.904789	0.664435	0.002034	0.741804	0.090828
39247	-9.636492	1.402488	-0.989512	0.664484	0.002170	0.741767	0.090762
39248	-9.671693	1.342716	-0.892991	0.664527	0.002211	0.741730	0.090751
39249	-9.710815	1.038575	-0.911580	0.664580	0.002474	0.741711	0.090511
39250	-9.662156	1.373503	-0.935532	0.664653	0.003133	0.741728	0.089809
39251	-9.663489	1.475986	-0.932893	0.664686	0.003595	0.741755	0.089323
39252	-9.588289	1.404337	-0.898298	0.664670	0.003892	0.741809	0.088982
39253	-9.556210	1.352737	-0.854976	0.664582	0.004140	0.741919	0.088707
39254	-9.517078	1.255678	-0.799229	0.664409	0.004297	0.742091	0.088561
39255	-9.557052	1.352519	-0.852054	0.664149	0.004440	0.742343	0.088390
39256	-9.573234	1.346593	-0.966492	0.663837	0.004409	0.742614	0.088460
39257	-9.515927	1.256376	-1.045171	0.663501	0.004388	0.742899	0.088589
39258	-9.523331	1.289959	-1.068971	0.663167	0.004395	0.743189	0.088655
39259	-9.584329	1.332155	-1.129356	0.662842	0.004439	0.743475	0.088684
39260	-9.663456	1.347011	-1.192896	0.662568	0.004624	0.743734	0.088553
39261	-9.717659	1.480057	-1.321208	0.662380	0.004804	0.743919	0.088399
39262	-9.691573	1.405649	-1.369240	0.662312	0.004903	0.743988	0.088325
39263	-9.705778	1.407990	-1.372069	0.662366	0.004879	0.743936	0.088355
39264	-9.633956	1.406409	-1.241791	0.662512	0.004902	0.743812	0.088304
39265	-9.651192	1.434926	-1.195065	0.662706	0.004893	0.743649	0.088221
39266	-9.631267	1.426997	-1.128598	0.662958	0.004915	0.743445	0.088045
39267	-9.637798	1.366925	-1.140768	0.663242	0.004952	0.743216	0.087835
39268	-9.594153	1.400283	-1.097590	0.663557	0.004982	0.742966	0.087571
39269	-9.583046	1.394046	-1.074466	0.663882	0.004917	0.742699	0.087378
39270	-9.764686	1.355322	-1.092514	0.664254	0.004865	0.742393	0.087148
39271	-9.764357	1.351076	-1.098439	0.664669	0.004887	0.742063	0.086793
39272	-9.723425	1.449172	-1.197799	0.665137	0.004884	0.741688	0.086418
39273	-9.594070	1.412511	-1.199609	0.665693	0.004817	0.741223	0.086131
39274	-9.566400	1.340954	-1.140471	0.666279	0.004580	0.740723	0.085906
39275	-9.812753	1.346573	-1.068552	0.666939	0.004532	0.740181	0.085462
39276	-9.748871	1.577307	-0.977271	0.667624	0.004342	0.739609	0.085075
39277	-9.643796	1.405263	-0.923388	0.668313	0.003914	0.739010	0.084889
39278	-9.569071	1.298129	-0.915633	0.668998	0.003546	0.738426	0.084596
39279	-9.510857	1.413967	-0.902786	0.669654	0.003085	0.737860	0.084362
39280	-9.708061	1.349887	-0.809095	0.670282	0.002381	0.737291	0.084370
39281	-9.746713	1.298597	-0.784133	0.670921	0.001645	0.736722	0.084283
