// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
40913	0.013239	0.052331	9.817562	0.999784	0.003317	-0.000761	-0.020487
40914	0.002162	0.049182	9.848367	0.999784	0.003312	-0.000767	-0.020486
40915	0.021764	0.067147	9.829383	0.999784	0.003329	-0.000782	-0.020494
40916	0.030893	0.081785	9.841203	0.999784	0.003337	-0.000796	-0.020498
40917	0.010577	0.070342	9.798320	0.999784	0.003320	-0.000784	-0.020509
40918	0.009519	0.068454	9.818942	0.999784	0.003318	-0.000775	-0.020521
40919	0.009205	0.051944	9.838179	0.999784	0.003296	-0.000763	-0.020519
40920	0.008424	0.052009	9.838180	0.999783	0.003297	-0.000766	-0.020532
40921	0.019077	0.039450	9.826613	0.999783	0.003318	-0.000780	-0.020530
40922	0.017091	0.069062	9.829379	0.999784	0.003316	-0.000783	-0.020518
40923	0.005532	0.084446	9.820318	0.999784	0.003325	-0.000792	-0.020518
40924	0.025544	0.085844	9.820580	0.999784	0.003326	-0.000784	-0.020519
40925	0.014963	0.068015	9.849998	0.999783	0.003318	-0.000788	-0.020529
40926	0.015153	0.055521	9.827994	0.999784	0.003310	-0.000782	-0.020528
40927	0.025555	0.042428	9.816438	0.999783	0.003289	-0.000781	-0.020538
40928	0.002542	0.068436	9.839555	0.999783	0.003270	-0.000786	-0.020543
40929	0.002002	0.070316	9.818933	0.999783	0.003253	-0.000778	-0.020537
40930	0.002025	0.053970	9.838172	0.999783	0.003263	-0.000798	-0.020550
40931	0.021682	0.071956	9.819204	0.999783	0.003267	-0.000802	-0.020553
40932	0.010684	0.070827	9.829375	0.999783	0.003271	-0.000811	-0.020561
40933	0.021015	0.056137	9.838443	0.999783	0.003272	-0.000803	-0.020563
40934	0.020349	0.056280	9.838444	0.999783	0.003256	-0.000813	-0.020563
40935	0.019167	0.072859	9.819202	0.999783	0.003247	-0.000812	-0.020565
