// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43442	9.075611	-1.566721	3.515777	-0.038592	0.562621	-0.072524	0.822623
43443	9.031196	-1.566305	3.462395	-0.038566	0.562711	-0.072599	0.822556
43444	9.007497	-1.578782	3.485599	-0.038592	0.562753	-0.072690	0.822518
43445	9.012150	-1.634586	3.492414	-0.038572	0.562739	-0.072767	0.822522
43446	9.072036	-1.614116	3.491178	-0.038508	0.562713	-0.072787	0.822541
43447	9.103954	-1.614194	3.497572	-0.038382	0.562653	-0.072829	0.822584
43448	9.060012	-1.598649	3.523956	-0.038253	0.562661	-0.072883	0.822580
43449	9.103714	-1.614652	3.497985	-0.038179	0.562700	-0.073039	0.822543
43450	9.075809	-1.643191	3.460019	-0.038152	0.562583	-0.073076	0.822621
43451	9.012187	-1.698575	3.475041	-0.038024	0.562355	-0.073055	0.822784
43452	9.089380	-1.663695	3.528644	-0.037846	0.562141	-0.073021	0.822942
43453	9.095617	-1.582625	3.532227	-0.037679	0.562006	-0.073106	0.823034
43454	9.075131	-1.589517	3.530798	-0.037517	0.561892	-0.073294	0.823103
43455	9.056068	-1.621243	3.557199	-0.037346	0.561615	-0.073458	0.823285
43456	9.096715	-1.636701	3.539590	-0.037057	0.561184	-0.073613	0.823578
43457	9.076640	-1.599110	3.569296	-0.036574	0.560605	-0.073805	0.823976
43458	9.085310	-1.604026	3.582191	-0.036092	0.560101	-0.074015	0.824321
43459	9.055128	-1.589931	3.590848	-0.035695	0.559606	-0.074251	0.824653
43460	8.977208	-1.603684	3.603120	-0.035256	0.558984	-0.074429	0.825079
43461	9.000906	-1.612303	3.604024	-0.034824	0.558427	-0.074527	0.825465
43462	9.013336	-1.573788	3.638461	-0.034441	0.558049	-0.074633	0.825727
43463	8.969348	-1.627319	3.613392	-0.034108	0.557818	-0.074748	0.825887
43464	8.974186	-1.645068	3.616976	-0.033864	0.557540	-0.074774	0.826082
43465	9.028087	-1.631862	3.606003	-0.033644	0.557179	-0.074744	0.826337
43466	9.034034	-1.613561	3.603270	-0.033311	0.556838	-0.074737	0.826581
43467	8.996603	-1.540360	3.661814	-0.032974	0.556551	-0.074782	0.826784
43468	8.957698	-1.516064	3.650586	-0.032701	0.556270	-0.074839	0.826978
43469	8.962388	-1.592889	3.689620	-0.032507	0.556010	-0.074840	0.827161
43470	9.008280	-1.595118	3.687945	-0.032321	0.555796	-0.074801	0.827316
43471	9.012324	-1.546861	3.701389	-0.032062	0.555646	-0.074720	0.827433
43472	8.924505	-1.551106	3.705118	-0.031797	0.555348	-0.074595	0.827655
43473	8.934109	-1.547411	3.758850	-0.031465	0.555112	-0.074476	0.827837
43474	8.964731	-1.542713	3.770486	-0.031047	0.554866	-0.074450	0.828020
43475	9.038208	-1.531397	3.729095	-0.031072	0.554802	-0.074502	0.828057
43476	8.983617	-1.692210	3.800289	-0.031271	0.554610	-0.074437	0.828184
43477	8.949096	-1.786438	3.657651	-0.031124	0.554744	-0.074236	0.828118
43478	9.010090	-1.535937	3.631766	-0.030986	0.555097	-0.073889	0.827917
43479	9.084011	-1.477622	3.678222	-0.030864	0.555383	-0.073716	0.827746
43480	9.034943	-1.441168	3.700619	-0.030611	0.555555	-0.073802	0.827632
43481	8.911728	-1.547595	3.761038	-0.030383	0.555748	-0.073871	0.827505
43482	8.895226	-1.631954	3.676024	-0.030288	0.556133	-0.073714	0.827264
43483	8.955788	-1.643295	3.688863	-0.030225	0.556715	-0.073448	0.826898
43484	9.024515	-1.560947	3.582470	-0.030135	0.557204	-0.073287	0.826586
43485	9.058574	-1.486042	3.625616	-0.029866	0.557254	-0.073356	0.826556
43486	9.033148	-1.521315	3.693121	-0.029440	0.556946	-0.073329	0.826782
43487	9.085671	-1.508823	3.694031	-0.029007	0.556833	-0.073450	0.826862
43488	9.083328	-1.549049	3.671312	-0.028714	0.556918	-0.073489	0.826811
43489	8.872221	-1.631882	3.739107	-0.028386	0.556886	-0.073572	0.826837
43490	8.937896	-1.642078	3.672293	-0.027993	0.556981	-0.073586	0.826785
43491	9.075038	-1.552800	3.735691	-0.027584	0.557452	-0.073601	0.826480
43492	9.072357	-1.538340	3.694050	-0.027158	0.558085	-0.073785	0.826050
43493	8.990943	-1.554158	3.646799	-0.026671	0.558689	-0.074072	0.825632
43494	8.966493	-1.636370	3.690801	-0.026099	0.559067	-0.074265	0.825377
43495	9.028552	-1.678671	3.688009	-0.025655	0.559106	-0.074397	0.825353
43496	9.217910	-1.673629	3.597764	-0.025294	0.559258	-0.074446	0.825257
43497	9.219624	-1.691316	3.482214	-0.025048	0.559647	-0.074496	0.824996
43498	9.120375	-1.662653	3.491471	-0.024798	0.560035	-0.074523	0.824738
43499	8.957823	-1.618491	3.556753	-0.024465	0.560139	-0.074532	0.824676
43500	9.108907	-1.600787	3.612358	-0.024247	0.560316	-0.074510	0.824564
43501	9.215145	-1.511899	3.656670	-0.024137	0.560602	-0.074638	0.824361
43502	9.047068	-1.463285	3.632496	-0.023901	0.560751	-0.074981	0.824236
43503	8.915474	-1.469065	3.623918	-0.023655	0.560643	-0.075238	0.824293
43504	9.042682	-1.491315	3.536559	-0.023761	0.560675	-0.075420	0.824252
