// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
39183	-2.100208	0.795931	9.602869	-0.808164	0.031914	-0.112680	-0.577196
39184	-2.050007	0.866598	9.504962	-0.808274	0.031751	-0.112535	-0.577080
39185	-2.109545	0.653043	9.500844	-0.808443	0.031490	-0.112468	-0.576871
39186	-2.124487	0.679180	9.483843	-0.808629	0.031042	-0.112600	-0.576608
39187	-2.088738	0.778801	9.501216	-0.808775	0.030555	-0.112796	-0.576391
39188	-2.089024	0.827847	9.529530	-0.808894	0.030220	-0.112942	-0.576213
39189	-2.132713	0.864656	9.478981	-0.808988	0.030050	-0.112984	-0.576081
39190	-2.156141	0.885893	9.505277	-0.809079	0.030192	-0.112917	-0.575960
39191	-2.065607	0.584937	9.477325	-0.809142	0.030542	-0.112885	-0.575858
39192	-2.094980	0.615793	9.443334	-0.809203	0.030401	-0.113171	-0.575725
39193	-2.112119	0.819656	9.540453	-0.809222	0.030244	-0.113557	-0.575630
39194	-2.085867	0.771814	9.514118	-0.809198	0.030131	-0.113995	-0.575583
39195	-2.111477	0.903869	9.551852	-0.809190	0.029985	-0.114429	-0.575516
39196	-2.231140	0.902040	9.535873	-0.809222	0.030152	-0.114698	-0.575409
39197	-2.204518	0.775433	9.555756	-0.809303	0.030287	-0.114917	-0.575244
39198	-2.155222	0.765453	9.694569	-0.809384	0.030203	-0.115239	-0.575070
39199	-2.128129	0.905889	9.738813	-0.809385	0.029907	-0.115724	-0.574987
39200	-2.185117	1.060295	9.712675	-0.809340	0.029821	-0.116032	-0.574993
39201	-2.199708	0.990111	9.682023	-0.809262	0.029901	-0.116221	-0.575060
39202	-2.262382	1.003220	9.732355	-0.809181	0.030090	-0.116333	-0.575141
39203	-2.190247	0.822266	9.641538	-0.809125	0.030010	-0.116561	-0.575178
39204	-2.212515	1.006158	9.619348	-0.809083	0.029598	-0.116949	-0.575180
39205	-2.250251	1.067804	9.671387	-0.809017	0.029465	-0.117156	-0.575236
39206	-2.137055	1.031783	9.657175	-0.808928	0.029526	-0.117176	-0.575356
39207	-2.178027	1.051547	9.651532	-0.808839	0.029722	-0.117060	-0.575494
39208	-2.168709	0.921845	9.685373	-0.808693	0.029948	-0.116921	-0.575716
39209	-2.159534	0.854809	9.584633	-0.808503	0.029986	-0.116941	-0.575976
39210	-2.213505	0.962966	9.560411	-0.808366	0.029778	-0.117015	-0.576164
39211	-2.084541	0.987524	9.473425	-0.808278	0.029736	-0.116946	-0.576303
39212	-2.125326	0.885466	9.588589	-0.808192	0.029849	-0.116809	-0.576446
39213	-2.182738	0.708633	9.555210	-0.808074	0.029955	-0.116735	-0.576621
39214	-2.169296	0.935620	9.552574	-0.808000	0.029809	-0.116727	-0.576734
39215	-2.136638	1.066304	9.451089	-0.807975	0.029908	-0.116552	-0.576800
39216	-2.125832	0.715096	9.312088	-0.807988	0.030214	-0.116217	-0.576832
39217	-2.116291	0.668122	9.388511	-0.808025	0.030242	-0.116109	-0.576801
39218	-2.133323	0.606904	9.638571	-0.807991	0.030412	-0.116189	-0.576823
39219	-2.044753	0.509025	9.607282	-0.807909	0.030296	-0.116507	-0.576880
39220	-2.109450	0.667961	9.491434	-0.807755	0.029666	-0.117245	-0.576979
39221	-2.172446	1.039651	9.459412	-0.807633	0.029144	-0.117766	-0.577070
39222	-2.185310	0.860899	9.297895	-0.807609	0.028938	-0.118042	-0.577058
39223	-2.433180	0.923378	9.440342	-0.807754	0.028762	-0.118171	-0.576838
39224	-2.141883	0.596874	9.604502	-0.807892	0.028941	-0.118284	-0.576612
39225	-2.039611	0.531395	9.560044	-0.807932	0.028575	-0.118771	-0.576474
39226	-2.090350	0.846338	9.633676	-0.807874	0.028321	-0.119360	-0.576446
39227	-2.106629	0.892408	9.407451	-0.807825	0.028279	-0.119837	-0.576419
39228	-2.251001	0.902382	9.194368	-0.807879	0.028138	-0.120213	-0.576271
39229	-2.233043	0.562441	9.115956	-0.808052	0.027950	-0.120562	-0.575964
