// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
55285	0.110384	0.135879	9.784445	-0.987187	-0.004820	0.004782	-0.159420
55286	0.098265	0.104627	9.797407	-0.987189	-0.004830	0.004780	-0.159408
55287	0.121818	0.111291	9.818389	-0.987189	-0.004821	0.004780	-0.159412
55288	0.125822	0.088811	9.768591	-0.987189	-0.004809	0.004761	-0.159412
55289	0.120772	0.109401	9.797793	-0.987191	-0.004836	0.004770	-0.159401
55290	0.130505	0.099536	9.799076	-0.987192	-0.004835	0.004751	-0.159391
55291	0.103997	0.096690	9.819339	-0.987191	-0.004827	0.004751	-0.159398
55292	0.118909	0.107631	9.777205	-0.987192	-0.004821	0.004740	-0.159395
55293	0.103648	0.092863	9.778123	-0.987191	-0.004828	0.004741	-0.159402
55294	0.127337	0.099689	9.799116	-0.987190	-0.004843	0.004755	-0.159407
55295	0.105786	0.120136	9.796559	-0.987194	-0.004849	0.004758	-0.159379
55296	0.115519	0.110009	9.797849	-0.987195	-0.004842	0.004753	-0.159376
55297	0.117792	0.093423	9.809901	-0.987194	-0.004849	0.004763	-0.159381
55298	0.099848	0.095166	9.798768	-0.987196	-0.004841	0.004771	-0.159369
55299	0.116533	0.093278	9.809917	-0.987196	-0.004834	0.004772	-0.159368
55300	0.120454	0.116180	9.787124	-0.987198	-0.004826	0.004779	-0.159358
55301	0.122049	0.101505	9.819792	-0.987196	-0.004834	0.004774	-0.159368
55302	0.112052	0.107951	9.777283	-0.987194	-0.004833	0.004762	-0.159382
55303	0.110563	0.109959	9.797907	-0.987196	-0.004836	0.004763	-0.159366
55304	0.109775	0.110033	9.797915	-0.987194	-0.004836	0.004753	-0.159383
55305	0.123068	0.081496	9.790642	-0.987196	-0.004840	0.004747	-0.159369
55306	0.108838	0.108217	9.777316	-0.987195	-0.004831	0.004748	-0.159376
55307	0.125567	0.106389	9.788475	-0.987194	-0.004828	0.004756	-0.159383
55308	0.124155	0.108355	9.809100	-0.987193	-0.004833	0.004746	-0.159384
55309	0.092275	0.093407	9.778232	-0.987192	-0.004833	0.004748	-0.159393
55310	0.116443	0.098067	9.778641	-0.987190	-0.004826	0.004742	-0.159408
55311	0.112140	0.116389	9.787220	-0.987188	-0.004815	0.004756	-0.159418
55312	0.125165	0.089578	9.800567	-0.987185	-0.004816	0.004771	-0.159435
55313	0.121664	0.106139	9.788527	-0.987187	-0.004810	0.004773	-0.159426
55314	0.120165	0.107979	9.809154	-0.987186	-0.004804	0.004763	-0.159429
55315	0.120078	0.106143	9.788547	-0.987187	-0.004813	0.004763	-0.159427
